,cid,ring,image_saved_as
203,87561445,0,glycerol_87561445
204,87600863,0,glycerol_87600863
205,87662876,0,glycerol_87662876
206,87702205,0,glycerol_87702205
207,87886394,0,glycerol_87886394
208,87886448,0,glycerol_87886448
209,87919353,0,glycerol_87919353
210,87953081,0,glycerol_87953081
211,88023517,0,glycerol_88023517
212,88023518,0,glycerol_88023518
213,88188575,0,glycerol_88188575
214,88280328,0,glycerol_88280328
215,88334927,0,glycerol_88334927
216,88447542,0,glycerol_88447542
217,88466507,0,glycerol_88466507
218,88494230,0,glycerol_88494230
219,88503458,0,glycerol_88503458
220,88509892,0,glycerol_88509892
221,88509893,0,glycerol_88509893
222,88526235,0,glycerol_88526235
223,88526236,0,glycerol_88526236
224,88526237,0,glycerol_88526237
225,88526238,0,glycerol_88526238
226,88598348,0,glycerol_88598348
227,88709676,0,glycerol_88709676
228,88738233,0,glycerol_88738233
229,88792005,0,glycerol_88792005
230,88812012,0,glycerol_88812012
231,88812656,0,glycerol_88812656
232,89698736,0,glycerol_89698736
233,90020850,0,glycerol_90020850
234,90097537,0,glycerol_90097537
235,90220249,0,glycerol_90220249
236,101212820,0,glycerol_101212820
237,117064339,0,glycerol_117064339
238,117796450,0,glycerol_117796450
239,122199544,0,glycerol_122199544
240,122645066,0,glycerol_122645066
241,130454333,0,glycerol_130454333
242,131875573,0,glycerol_131875573
243,135334439,0,glycerol_135334439
244,137424636,0,glycerol_137424636
