,cid,ring,image_saved_as
47,88220436,0,4_bromo_1_pentene_88220436
48,87708307,0,4_bromo_1_pentene_87708307
49,87657063,0,4_bromo_1_pentene_87657063
50,87548281,0,4_bromo_1_pentene_87548281
51,87399287,0,4_bromo_1_pentene_87399287
52,87341841,0,4_bromo_1_pentene_87341841
53,87261771,0,4_bromo_1_pentene_87261771
54,85443606,0,4_bromo_1_pentene_85443606
55,64508756,0,4_bromo_1_pentene_64508756
56,57207849,0,4_bromo_1_pentene_57207849
57,57158727,0,4_bromo_1_pentene_57158727
58,57153178,0,4_bromo_1_pentene_57153178
59,57135343,0,4_bromo_1_pentene_57135343
60,57050194,0,4_bromo_1_pentene_57050194
61,54561254,0,4_bromo_1_pentene_54561254
62,54304735,0,4_bromo_1_pentene_54304735
63,54199551,0,4_bromo_1_pentene_54199551
64,53937666,0,4_bromo_1_pentene_53937666
65,20266808,0,4_bromo_1_pentene_20266808
66,19956464,0,4_bromo_1_pentene_19956464
67,13634278,0,4_bromo_1_pentene_13634278
68,13634276,0,4_bromo_1_pentene_13634276
69,13522266,0,4_bromo_1_pentene_13522266
70,13494586,0,4_bromo_1_pentene_13494586
71,13048019,0,4_bromo_1_pentene_13048019
72,12714117,0,4_bromo_1_pentene_12714117
73,12499712,0,4_bromo_1_pentene_12499712
74,12466004,0,4_bromo_1_pentene_12466004
75,11435120,0,4_bromo_1_pentene_11435120
76,11041262,0,4_bromo_1_pentene_11041262
77,6366401,0,4_bromo_1_pentene_6366401
78,3023479,0,4_bromo_1_pentene_3023479
79,335192,0,4_bromo_1_pentene_335192
80,134890321,0,4_bromo_1_pentene_134890321
81,130183464,0,4_bromo_1_pentene_130183464
82,129651452,0,4_bromo_1_pentene_129651452
83,129631935,0,4_bromo_1_pentene_129631935
84,88058722,0,4_bromo_1_pentene_88058722
85,87775718,0,4_bromo_1_pentene_87775718
86,71403772,0,4_bromo_1_pentene_71403772
87,71341903,0,4_bromo_1_pentene_71341903
88,71328052,0,4_bromo_1_pentene_71328052
89,54147620,0,4_bromo_1_pentene_54147620
90,53438988,0,4_bromo_1_pentene_53438988
91,15353359,0,4_bromo_1_pentene_15353359
92,12614961,0,4_bromo_1_pentene_12614961
93,12603484,0,4_bromo_1_pentene_12603484
94,11423760,0,4_bromo_1_pentene_11423760
95,10898856,0,4_bromo_1_pentene_10898856
96,10888461,0,4_bromo_1_pentene_10888461
97,11041005,0,4_bromo_1_pentene_11041005
98,11062915,0,4_bromo_1_pentene_11062915
99,13048020,0,4_bromo_1_pentene_13048020
100,14316429,0,4_bromo_1_pentene_14316429
101,14335811,0,4_bromo_1_pentene_14335811
102,15795712,0,4_bromo_1_pentene_15795712
103,18434335,0,4_bromo_1_pentene_18434335
104,19757508,0,4_bromo_1_pentene_19757508
105,21768664,0,4_bromo_1_pentene_21768664
106,57490878,0,4_bromo_1_pentene_57490878
107,85875643,0,4_bromo_1_pentene_85875643
108,86309712,0,4_bromo_1_pentene_86309712
109,86335292,0,4_bromo_1_pentene_86335292
110,87292876,0,4_bromo_1_pentene_87292876
111,88712625,0,4_bromo_1_pentene_88712625
112,92179331,0,4_bromo_1_pentene_92179331
113,95171601,0,4_bromo_1_pentene_95171601
114,95171602,0,4_bromo_1_pentene_95171602
115,95240350,0,4_bromo_1_pentene_95240350
116,101344541,0,4_bromo_1_pentene_101344541
117,101344542,0,4_bromo_1_pentene_101344542
118,101654237,0,4_bromo_1_pentene_101654237
119,101654238,0,4_bromo_1_pentene_101654238
120,101950120,0,4_bromo_1_pentene_101950120
121,101950121,0,4_bromo_1_pentene_101950121
122,102247577,0,4_bromo_1_pentene_102247577
123,102383272,0,4_bromo_1_pentene_102383272
124,118275576,0,4_bromo_1_pentene_118275576
125,119097324,0,4_bromo_1_pentene_119097324
126,119097442,0,4_bromo_1_pentene_119097442
127,124537401,0,4_bromo_1_pentene_124537401
128,129922605,0,4_bromo_1_pentene_129922605
129,130737291,0,4_bromo_1_pentene_130737291
130,130924115,0,4_bromo_1_pentene_130924115
131,131238760,0,4_bromo_1_pentene_131238760
132,131240462,0,4_bromo_1_pentene_131240462
133,132163947,0,4_bromo_1_pentene_132163947
134,133623549,0,4_bromo_1_pentene_133623549
