,cid,ring,image_saved_as
46,86632745,1,methylcyclopentadiene_86632745
47,85588501,1,methylcyclopentadiene_85588501
48,71300988,1,methylcyclopentadiene_71300988
49,70149958,1,methylcyclopentadiene_70149958
50,69421515,1,methylcyclopentadiene_69421515
51,69332132,1,methylcyclopentadiene_69332132
52,69050319,1,methylcyclopentadiene_69050319
53,67000395,1,methylcyclopentadiene_67000395
54,66616393,1,methylcyclopentadiene_66616393
55,60038862,1,methylcyclopentadiene_60038862
56,59989854,1,methylcyclopentadiene_59989854
57,59927436,1,methylcyclopentadiene_59927436
58,59898418,1,methylcyclopentadiene_59898418
59,59819095,1,methylcyclopentadiene_59819095
60,59756673,1,methylcyclopentadiene_59756673
61,59550277,1,methylcyclopentadiene_59550277
62,59098856,1,methylcyclopentadiene_59098856
63,58773508,1,methylcyclopentadiene_58773508
64,57734172,1,methylcyclopentadiene_57734172
65,57609837,1,methylcyclopentadiene_57609837
66,57603350,1,methylcyclopentadiene_57603350
67,57129847,1,methylcyclopentadiene_57129847
68,54475614,1,methylcyclopentadiene_54475614
69,53935741,1,methylcyclopentadiene_53935741
70,53704185,1,methylcyclopentadiene_53704185
71,22378589,1,methylcyclopentadiene_22378589
72,21900369,1,methylcyclopentadiene_21900369
73,19913309,1,methylcyclopentadiene_19913309
74,18436212,1,methylcyclopentadiene_18436212
75,18436211,1,methylcyclopentadiene_18436211
76,18006421,1,methylcyclopentadiene_18006421
77,14784732,1,methylcyclopentadiene_14784732
78,13411985,1,methylcyclopentadiene_13411985
79,12770162,1,methylcyclopentadiene_12770162
80,12691201,1,methylcyclopentadiene_12691201
81,12488951,1,methylcyclopentadiene_12488951
82,12323707,1,methylcyclopentadiene_12323707
83,12231594,1,methylcyclopentadiene_12231594
84,556551,1,methylcyclopentadiene_556551
85,498744,1,methylcyclopentadiene_498744
86,142194,1,methylcyclopentadiene_142194
87,135081963,1,methylcyclopentadiene_135081963
88,135057291,1,methylcyclopentadiene_135057291
89,135056766,1,methylcyclopentadiene_135056766
90,135048554,1,methylcyclopentadiene_135048554
91,135007436,1,methylcyclopentadiene_135007436
92,134991837,1,methylcyclopentadiene_134991837
93,134979455,1,methylcyclopentadiene_134979455
94,134974959,1,methylcyclopentadiene_134974959
95,134899759,1,methylcyclopentadiene_134899759
96,134880780,1,methylcyclopentadiene_134880780
97,134842093,1,methylcyclopentadiene_134842093
98,134831288,1,methylcyclopentadiene_134831288
99,129816593,1,methylcyclopentadiene_129816593
100,129814057,1,methylcyclopentadiene_129814057
101,129813492,1,methylcyclopentadiene_129813492
102,129809884,1,methylcyclopentadiene_129809884
103,129781191,1,methylcyclopentadiene_129781191
104,129719144,1,methylcyclopentadiene_129719144
105,129719140,1,methylcyclopentadiene_129719140
106,129702118,1,methylcyclopentadiene_129702118
107,129673808,1,methylcyclopentadiene_129673808
108,129652079,1,methylcyclopentadiene_129652079
109,129636218,1,methylcyclopentadiene_129636218
110,129634835,1,methylcyclopentadiene_129634835
111,126637053,1,methylcyclopentadiene_126637053
112,123392809,1,methylcyclopentadiene_123392809
113,123148071,1,methylcyclopentadiene_123148071
114,102264245,1,methylcyclopentadiene_102264245
115,101945307,1,methylcyclopentadiene_101945307
116,100985211,1,methylcyclopentadiene_100985211
117,100973114,1,methylcyclopentadiene_100973114
118,91611591,1,methylcyclopentadiene_91611591
119,91144152,1,methylcyclopentadiene_91144152
120,90817018,1,methylcyclopentadiene_90817018
121,90761087,1,methylcyclopentadiene_90761087
122,90713436,1,methylcyclopentadiene_90713436
123,90361118,1,methylcyclopentadiene_90361118
124,89833794,1,methylcyclopentadiene_89833794
125,89377747,1,methylcyclopentadiene_89377747
126,89130307,1,methylcyclopentadiene_89130307
127,89044029,1,methylcyclopentadiene_89044029
128,86008017,1,methylcyclopentadiene_86008017
129,85909183,1,methylcyclopentadiene_85909183
130,85780389,1,methylcyclopentadiene_85780389
131,68342991,1,methylcyclopentadiene_68342991
132,67892283,1,methylcyclopentadiene_67892283
133,57603351,1,methylcyclopentadiene_57603351
134,53630277,1,methylcyclopentadiene_53630277
135,24976048,1,methylcyclopentadiene_24976048
136,17935504,1,methylcyclopentadiene_17935504
137,15973966,1,methylcyclopentadiene_15973966
138,12724635,1,methylcyclopentadiene_12724635
139,12630265,1,methylcyclopentadiene_12630265
140,12601457,1,methylcyclopentadiene_12601457
141,12200837,1,methylcyclopentadiene_12200837
142,11073341,1,methylcyclopentadiene_11073341
143,10879371,1,methylcyclopentadiene_10879371
144,520861,1,methylcyclopentadiene_520861
145,5367476,1,methylcyclopentadiene_5367476
146,6913756,1,methylcyclopentadiene_6913756
147,7006514,1,methylcyclopentadiene_7006514
148,10654169,1,methylcyclopentadiene_10654169
149,10977586,1,methylcyclopentadiene_10977586
150,11953679,1,methylcyclopentadiene_11953679
151,12161283,1,methylcyclopentadiene_12161283
152,12196761,1,methylcyclopentadiene_12196761
153,12323711,1,methylcyclopentadiene_12323711
154,12574961,1,methylcyclopentadiene_12574961
155,12574962,1,methylcyclopentadiene_12574962
156,12729403,1,methylcyclopentadiene_12729403
157,12816332,1,methylcyclopentadiene_12816332
158,13539338,1,methylcyclopentadiene_13539338
159,17748514,1,methylcyclopentadiene_17748514
160,18974744,1,methylcyclopentadiene_18974744
161,19430897,1,methylcyclopentadiene_19430897
162,19768096,1,methylcyclopentadiene_19768096
163,20385247,1,methylcyclopentadiene_20385247
164,20552803,1,methylcyclopentadiene_20552803
165,20975564,1,methylcyclopentadiene_20975564
166,21160153,1,methylcyclopentadiene_21160153
167,21603841,1,methylcyclopentadiene_21603841
168,21603842,1,methylcyclopentadiene_21603842
169,21839092,1,methylcyclopentadiene_21839092
170,21894159,1,methylcyclopentadiene_21894159
171,22133474,1,methylcyclopentadiene_22133474
172,22146157,1,methylcyclopentadiene_22146157
173,22177351,1,methylcyclopentadiene_22177351
174,22758026,1,methylcyclopentadiene_22758026
175,23261495,1,methylcyclopentadiene_23261495
176,23270726,1,methylcyclopentadiene_23270726
177,23330895,1,methylcyclopentadiene_23330895
178,24940260,1,methylcyclopentadiene_24940260
179,24973625,1,methylcyclopentadiene_24973625
180,49871679,1,methylcyclopentadiene_49871679
181,57418269,1,methylcyclopentadiene_57418269
182,57418270,1,methylcyclopentadiene_57418270
183,57418273,1,methylcyclopentadiene_57418273
184,57419043,1,methylcyclopentadiene_57419043
185,57454697,1,methylcyclopentadiene_57454697
186,57470754,1,methylcyclopentadiene_57470754
187,57507665,1,methylcyclopentadiene_57507665
188,59123450,1,methylcyclopentadiene_59123450
189,88664855,1,methylcyclopentadiene_88664855
190,90474889,1,methylcyclopentadiene_90474889
191,97299830,1,methylcyclopentadiene_97299830
192,100973822,1,methylcyclopentadiene_100973822
193,100973824,1,methylcyclopentadiene_100973824
194,100973825,1,methylcyclopentadiene_100973825
195,100985216,1,methylcyclopentadiene_100985216
196,101018142,1,methylcyclopentadiene_101018142
197,101070424,1,methylcyclopentadiene_101070424
198,101070425,1,methylcyclopentadiene_101070425
199,101140037,1,methylcyclopentadiene_101140037
200,101395199,1,methylcyclopentadiene_101395199
201,101413285,1,methylcyclopentadiene_101413285
202,101613647,1,methylcyclopentadiene_101613647
203,101718168,1,methylcyclopentadiene_101718168
204,101790387,1,methylcyclopentadiene_101790387
205,101927528,1,methylcyclopentadiene_101927528
206,101927529,1,methylcyclopentadiene_101927529
207,101929436,1,methylcyclopentadiene_101929436
208,102084922,1,methylcyclopentadiene_102084922
209,102393135,1,methylcyclopentadiene_102393135
210,102393136,1,methylcyclopentadiene_102393136
211,102393137,1,methylcyclopentadiene_102393137
212,102393138,1,methylcyclopentadiene_102393138
213,102393139,1,methylcyclopentadiene_102393139
214,102393140,1,methylcyclopentadiene_102393140
215,102433545,1,methylcyclopentadiene_102433545
216,118276009,1,methylcyclopentadiene_118276009
217,119077105,1,methylcyclopentadiene_119077105
218,119078275,1,methylcyclopentadiene_119078275
219,119078276,1,methylcyclopentadiene_119078276
220,119080186,1,methylcyclopentadiene_119080186
221,122236701,1,methylcyclopentadiene_122236701
222,131857317,1,methylcyclopentadiene_131857317
223,132501693,1,methylcyclopentadiene_132501693
224,132512200,1,methylcyclopentadiene_132512200
225,134848464,1,methylcyclopentadiene_134848464
226,135081846,1,methylcyclopentadiene_135081846
227,136691462,1,methylcyclopentadiene_136691462
228,137270184,1,methylcyclopentadiene_137270184
229,137330182,1,methylcyclopentadiene_137330182
230,137390916,1,methylcyclopentadiene_137390916
