,cid,ring,image_saved_as
119,91144152,1,Cyclohexene_91144152
120,90817018,1,Cyclohexene_90817018
121,90761087,1,Cyclohexene_90761087
122,90713436,1,Cyclohexene_90713436
123,90361118,1,Cyclohexene_90361118
124,89833794,1,Cyclohexene_89833794
125,89377747,1,Cyclohexene_89377747
126,89130307,1,Cyclohexene_89130307
127,89044029,1,Cyclohexene_89044029
128,86008017,1,Cyclohexene_86008017
129,85909183,1,Cyclohexene_85909183
130,85780389,1,Cyclohexene_85780389
131,68342991,1,Cyclohexene_68342991
132,67892283,1,Cyclohexene_67892283
133,57603351,1,Cyclohexene_57603351
134,53630277,1,Cyclohexene_53630277
135,24976048,1,Cyclohexene_24976048
136,17935504,1,Cyclohexene_17935504
137,15973966,1,Cyclohexene_15973966
138,12724635,1,Cyclohexene_12724635
139,12630265,1,Cyclohexene_12630265
140,12601457,1,Cyclohexene_12601457
141,12200837,1,Cyclohexene_12200837
142,11073341,1,Cyclohexene_11073341
143,10879371,1,Cyclohexene_10879371
144,520861,1,Cyclohexene_520861
145,5367476,1,Cyclohexene_5367476
146,6913756,1,Cyclohexene_6913756
147,7006514,1,Cyclohexene_7006514
148,10654169,1,Cyclohexene_10654169
149,10977586,1,Cyclohexene_10977586
150,11953679,1,Cyclohexene_11953679
151,12161283,1,Cyclohexene_12161283
152,12196761,1,Cyclohexene_12196761
153,12323711,1,Cyclohexene_12323711
154,12574961,1,Cyclohexene_12574961
155,12574962,1,Cyclohexene_12574962
156,12729403,1,Cyclohexene_12729403
157,12816332,1,Cyclohexene_12816332
158,13539338,1,Cyclohexene_13539338
159,17748514,1,Cyclohexene_17748514
160,18974744,1,Cyclohexene_18974744
161,19430897,1,Cyclohexene_19430897
162,19768096,1,Cyclohexene_19768096
163,20385247,1,Cyclohexene_20385247
164,20552803,1,Cyclohexene_20552803
165,20975564,1,Cyclohexene_20975564
166,21160153,1,Cyclohexene_21160153
167,21603841,1,Cyclohexene_21603841
168,21603842,1,Cyclohexene_21603842
169,21839092,1,Cyclohexene_21839092
170,21894159,1,Cyclohexene_21894159
171,22133474,1,Cyclohexene_22133474
172,22146157,1,Cyclohexene_22146157
173,22177351,1,Cyclohexene_22177351
174,22758026,1,Cyclohexene_22758026
175,23261495,1,Cyclohexene_23261495
176,23270726,1,Cyclohexene_23270726
177,23330895,1,Cyclohexene_23330895
178,24940260,1,Cyclohexene_24940260
179,24973625,1,Cyclohexene_24973625
180,49871679,1,Cyclohexene_49871679
181,57418269,1,Cyclohexene_57418269
182,57418270,1,Cyclohexene_57418270
183,57418273,1,Cyclohexene_57418273
184,57419043,1,Cyclohexene_57419043
185,57454697,1,Cyclohexene_57454697
186,57470754,1,Cyclohexene_57470754
187,57507665,1,Cyclohexene_57507665
188,59123450,1,Cyclohexene_59123450
189,88664855,1,Cyclohexene_88664855
190,90474889,1,Cyclohexene_90474889
191,97299830,1,Cyclohexene_97299830
192,100973822,1,Cyclohexene_100973822
193,100973824,1,Cyclohexene_100973824
194,100973825,1,Cyclohexene_100973825
195,100985216,1,Cyclohexene_100985216
196,101018142,1,Cyclohexene_101018142
197,101070424,1,Cyclohexene_101070424
198,101070425,1,Cyclohexene_101070425
199,101140037,1,Cyclohexene_101140037
200,101395199,1,Cyclohexene_101395199
201,101413285,1,Cyclohexene_101413285
202,101613647,1,Cyclohexene_101613647
203,101718168,1,Cyclohexene_101718168
204,101790387,1,Cyclohexene_101790387
205,101927528,1,Cyclohexene_101927528
206,101927529,1,Cyclohexene_101927529
207,101929436,1,Cyclohexene_101929436
208,102084922,1,Cyclohexene_102084922
209,102393135,1,Cyclohexene_102393135
210,102393136,1,Cyclohexene_102393136
211,102393137,1,Cyclohexene_102393137
212,102393138,1,Cyclohexene_102393138
213,102393139,1,Cyclohexene_102393139
214,102393140,1,Cyclohexene_102393140
215,102433545,1,Cyclohexene_102433545
216,118276009,1,Cyclohexene_118276009
217,119077105,1,Cyclohexene_119077105
218,119078275,1,Cyclohexene_119078275
219,119078276,1,Cyclohexene_119078276
220,119080186,1,Cyclohexene_119080186
221,122236701,1,Cyclohexene_122236701
222,131857317,1,Cyclohexene_131857317
223,132501693,1,Cyclohexene_132501693
224,132512200,1,Cyclohexene_132512200
225,134848464,1,Cyclohexene_134848464
226,135081846,1,Cyclohexene_135081846
227,136691462,1,Cyclohexene_136691462
228,137270184,1,Cyclohexene_137270184
229,137330182,1,Cyclohexene_137330182
230,137390916,1,Cyclohexene_137390916
