,cid,ring,image_saved_as
141,58434341,0,methyl_isopropyl_ketone_58434341
142,58405275,0,methyl_isopropyl_ketone_58405275
143,58324130,0,methyl_isopropyl_ketone_58324130
144,58311935,0,methyl_isopropyl_ketone_58311935
145,58218926,0,methyl_isopropyl_ketone_58218926
146,58217575,0,methyl_isopropyl_ketone_58217575
147,58182681,0,methyl_isopropyl_ketone_58182681
148,58182584,0,methyl_isopropyl_ketone_58182584
149,58149712,0,methyl_isopropyl_ketone_58149712
150,58149690,0,methyl_isopropyl_ketone_58149690
151,58101910,0,methyl_isopropyl_ketone_58101910
152,58067689,0,methyl_isopropyl_ketone_58067689
153,58066902,0,methyl_isopropyl_ketone_58066902
154,57835473,0,methyl_isopropyl_ketone_57835473
155,57764173,0,methyl_isopropyl_ketone_57764173
156,57713507,0,methyl_isopropyl_ketone_57713507
157,57708229,0,methyl_isopropyl_ketone_57708229
158,57650080,0,methyl_isopropyl_ketone_57650080
159,57587746,0,methyl_isopropyl_ketone_57587746
160,57552304,0,methyl_isopropyl_ketone_57552304
161,57451003,0,methyl_isopropyl_ketone_57451003
162,57446670,0,methyl_isopropyl_ketone_57446670
163,53932984,0,methyl_isopropyl_ketone_53932984
164,45085061,0,methyl_isopropyl_ketone_45085061
165,22617438,0,methyl_isopropyl_ketone_22617438
166,22617288,0,methyl_isopropyl_ketone_22617288
167,22602365,0,methyl_isopropyl_ketone_22602365
168,21417321,0,methyl_isopropyl_ketone_21417321
169,21130162,0,methyl_isopropyl_ketone_21130162
170,20810885,0,methyl_isopropyl_ketone_20810885
171,20754384,0,methyl_isopropyl_ketone_20754384
172,20745738,0,methyl_isopropyl_ketone_20745738
173,20702713,0,methyl_isopropyl_ketone_20702713
174,20690311,0,methyl_isopropyl_ketone_20690311
175,20657651,0,methyl_isopropyl_ketone_20657651
176,20300763,0,methyl_isopropyl_ketone_20300763
177,20300691,0,methyl_isopropyl_ketone_20300691
178,20298894,0,methyl_isopropyl_ketone_20298894
179,19938695,0,methyl_isopropyl_ketone_19938695
180,19936303,0,methyl_isopropyl_ketone_19936303
181,19787449,0,methyl_isopropyl_ketone_19787449
182,19688888,0,methyl_isopropyl_ketone_19688888
183,18926030,0,methyl_isopropyl_ketone_18926030
184,13700086,0,methyl_isopropyl_ketone_13700086
185,12589036,0,methyl_isopropyl_ketone_12589036
186,12531591,0,methyl_isopropyl_ketone_12531591
187,12220695,0,methyl_isopropyl_ketone_12220695
188,12214491,0,methyl_isopropyl_ketone_12214491
189,12200356,0,methyl_isopropyl_ketone_12200356
190,11961909,0,methyl_isopropyl_ketone_11961909
191,10374419,0,methyl_isopropyl_ketone_10374419
192,143190,0,methyl_isopropyl_ketone_143190
193,135037659,0,methyl_isopropyl_ketone_135037659
194,135037620,0,methyl_isopropyl_ketone_135037620
195,134845340,0,methyl_isopropyl_ketone_134845340
196,134837495,0,methyl_isopropyl_ketone_134837495
197,129831014,0,methyl_isopropyl_ketone_129831014
198,129719607,0,methyl_isopropyl_ketone_129719607
199,129677624,0,methyl_isopropyl_ketone_129677624
200,123521075,0,methyl_isopropyl_ketone_123521075
201,123265784,0,methyl_isopropyl_ketone_123265784
202,123236128,0,methyl_isopropyl_ketone_123236128
203,122690553,0,methyl_isopropyl_ketone_122690553
204,119025666,0,methyl_isopropyl_ketone_119025666
205,102065171,0,methyl_isopropyl_ketone_102065171
206,91549986,0,methyl_isopropyl_ketone_91549986
207,91336803,0,methyl_isopropyl_ketone_91336803
208,91259843,0,methyl_isopropyl_ketone_91259843
209,91190823,0,methyl_isopropyl_ketone_91190823
210,91118048,0,methyl_isopropyl_ketone_91118048
211,90930549,0,methyl_isopropyl_ketone_90930549
212,88274633,0,methyl_isopropyl_ketone_88274633
213,88195687,0,methyl_isopropyl_ketone_88195687
214,86023880,0,methyl_isopropyl_ketone_86023880
215,45085140,0,methyl_isopropyl_ketone_45085140
216,12585757,0,methyl_isopropyl_ketone_12585757
217,12214490,0,methyl_isopropyl_ketone_12214490
218,10264516,0,methyl_isopropyl_ketone_10264516
219,11389357,0,methyl_isopropyl_ketone_11389357
220,11586308,0,methyl_isopropyl_ketone_11586308
221,11600664,0,methyl_isopropyl_ketone_11600664
222,11679805,0,methyl_isopropyl_ketone_11679805
223,11961863,0,methyl_isopropyl_ketone_11961863
224,12507082,0,methyl_isopropyl_ketone_12507082
225,12655348,0,methyl_isopropyl_ketone_12655348
226,13291644,0,methyl_isopropyl_ketone_13291644
227,13580855,0,methyl_isopropyl_ketone_13580855
228,18717953,0,methyl_isopropyl_ketone_18717953
229,19604756,0,methyl_isopropyl_ketone_19604756
230,19818002,0,methyl_isopropyl_ketone_19818002
231,20250627,0,methyl_isopropyl_ketone_20250627
232,20693492,0,methyl_isopropyl_ketone_20693492
233,20698772,0,methyl_isopropyl_ketone_20698772
234,20758757,0,methyl_isopropyl_ketone_20758757
235,21993187,0,methyl_isopropyl_ketone_21993187
236,22737865,0,methyl_isopropyl_ketone_22737865
237,22952711,0,methyl_isopropyl_ketone_22952711
238,23077038,0,methyl_isopropyl_ketone_23077038
239,23390008,0,methyl_isopropyl_ketone_23390008
240,23518273,0,methyl_isopropyl_ketone_23518273
241,23618166,0,methyl_isopropyl_ketone_23618166
242,44541255,0,methyl_isopropyl_ketone_44541255
243,57418026,0,methyl_isopropyl_ketone_57418026
244,57429519,0,methyl_isopropyl_ketone_57429519
245,57433848,0,methyl_isopropyl_ketone_57433848
246,57446671,0,methyl_isopropyl_ketone_57446671
247,57446674,0,methyl_isopropyl_ketone_57446674
248,57451145,0,methyl_isopropyl_ketone_57451145
249,57493463,0,methyl_isopropyl_ketone_57493463
250,57493464,0,methyl_isopropyl_ketone_57493464
251,57493465,0,methyl_isopropyl_ketone_57493465
252,57493466,0,methyl_isopropyl_ketone_57493466
253,57493467,0,methyl_isopropyl_ketone_57493467
254,57493468,0,methyl_isopropyl_ketone_57493468
255,57509608,0,methyl_isopropyl_ketone_57509608
256,57515718,0,methyl_isopropyl_ketone_57515718
257,80696730,0,methyl_isopropyl_ketone_80696730
258,83814952,0,methyl_isopropyl_ketone_83814952
259,85791296,0,methyl_isopropyl_ketone_85791296
260,86223237,0,methyl_isopropyl_ketone_86223237
261,87145069,0,methyl_isopropyl_ketone_87145069
262,87223405,0,methyl_isopropyl_ketone_87223405
263,87287965,0,methyl_isopropyl_ketone_87287965
264,87350942,0,methyl_isopropyl_ketone_87350942
265,87372597,0,methyl_isopropyl_ketone_87372597
266,87373275,0,methyl_isopropyl_ketone_87373275
267,87452582,0,methyl_isopropyl_ketone_87452582
268,87452878,0,methyl_isopropyl_ketone_87452878
269,87504994,0,methyl_isopropyl_ketone_87504994
270,87505521,0,methyl_isopropyl_ketone_87505521
271,87689171,0,methyl_isopropyl_ketone_87689171
272,87730544,0,methyl_isopropyl_ketone_87730544
273,87828966,0,methyl_isopropyl_ketone_87828966
274,88038372,0,methyl_isopropyl_ketone_88038372
275,88050095,0,methyl_isopropyl_ketone_88050095
276,88314377,0,methyl_isopropyl_ketone_88314377
277,88314378,0,methyl_isopropyl_ketone_88314378
278,88400463,0,methyl_isopropyl_ketone_88400463
279,88433244,0,methyl_isopropyl_ketone_88433244
280,88513258,0,methyl_isopropyl_ketone_88513258
281,88593372,0,methyl_isopropyl_ketone_88593372
282,88665425,0,methyl_isopropyl_ketone_88665425
283,88803120,0,methyl_isopropyl_ketone_88803120
284,90472171,0,methyl_isopropyl_ketone_90472171
285,92171191,0,methyl_isopropyl_ketone_92171191
286,92171192,0,methyl_isopropyl_ketone_92171192
287,100964603,0,methyl_isopropyl_ketone_100964603
288,100983376,0,methyl_isopropyl_ketone_100983376
289,100983378,0,methyl_isopropyl_ketone_100983378
290,101215880,0,methyl_isopropyl_ketone_101215880
291,101215881,0,methyl_isopropyl_ketone_101215881
292,101215882,0,methyl_isopropyl_ketone_101215882
293,101233907,0,methyl_isopropyl_ketone_101233907
294,101472671,0,methyl_isopropyl_ketone_101472671
295,101614006,0,methyl_isopropyl_ketone_101614006
296,101617465,0,methyl_isopropyl_ketone_101617465
297,101632852,0,methyl_isopropyl_ketone_101632852
298,102071934,0,methyl_isopropyl_ketone_102071934
299,102601138,0,methyl_isopropyl_ketone_102601138
300,102601774,0,methyl_isopropyl_ketone_102601774
301,117272904,0,methyl_isopropyl_ketone_117272904
302,118630938,0,methyl_isopropyl_ketone_118630938
303,118703762,0,methyl_isopropyl_ketone_118703762
304,118855857,0,methyl_isopropyl_ketone_118855857
305,124203008,0,methyl_isopropyl_ketone_124203008
306,129913833,0,methyl_isopropyl_ketone_129913833
307,130037215,0,methyl_isopropyl_ketone_130037215
308,130377312,0,methyl_isopropyl_ketone_130377312
309,130697231,0,methyl_isopropyl_ketone_130697231
310,130726199,0,methyl_isopropyl_ketone_130726199
311,131850219,0,methyl_isopropyl_ketone_131850219
312,131869306,0,methyl_isopropyl_ketone_131869306
313,132209377,0,methyl_isopropyl_ketone_132209377
314,135973482,0,methyl_isopropyl_ketone_135973482
