,cid,ring,image_saved_as
42,88117765,0,1_bromo_3_methylpentane_88117765
43,87989789,0,1_bromo_3_methylpentane_87989789
44,87481860,0,1_bromo_3_methylpentane_87481860
45,87481858,0,1_bromo_3_methylpentane_87481858
46,87481292,0,1_bromo_3_methylpentane_87481292
47,87362909,0,1_bromo_3_methylpentane_87362909
48,87136433,0,1_bromo_3_methylpentane_87136433
49,58304673,0,1_bromo_3_methylpentane_58304673
50,54084100,0,1_bromo_3_methylpentane_54084100
51,53675665,0,1_bromo_3_methylpentane_53675665
52,53374011,0,1_bromo_3_methylpentane_53374011
53,21951070,0,1_bromo_3_methylpentane_21951070
54,21891724,0,1_bromo_3_methylpentane_21891724
55,21200747,0,1_bromo_3_methylpentane_21200747
56,20322132,0,1_bromo_3_methylpentane_20322132
57,17763800,0,1_bromo_3_methylpentane_17763800
58,15593570,0,1_bromo_3_methylpentane_15593570
59,15033597,0,1_bromo_3_methylpentane_15033597
60,13863828,0,1_bromo_3_methylpentane_13863828
61,13598009,0,1_bromo_3_methylpentane_13598009
62,13443224,0,1_bromo_3_methylpentane_13443224
63,13443221,0,1_bromo_3_methylpentane_13443221
64,12648203,0,1_bromo_3_methylpentane_12648203
65,12426345,0,1_bromo_3_methylpentane_12426345
66,12405398,0,1_bromo_3_methylpentane_12405398
67,12110454,0,1_bromo_3_methylpentane_12110454
68,11806452,0,1_bromo_3_methylpentane_11806452
69,10921090,0,1_bromo_3_methylpentane_10921090
70,10610272,0,1_bromo_3_methylpentane_10610272
71,543493,0,1_bromo_3_methylpentane_543493
72,134934066,0,1_bromo_3_methylpentane_134934066
73,129765126,0,1_bromo_3_methylpentane_129765126
74,129658012,0,1_bromo_3_methylpentane_129658012
75,88349601,0,1_bromo_3_methylpentane_88349601
76,87723759,0,1_bromo_3_methylpentane_87723759
77,71366068,0,1_bromo_3_methylpentane_71366068
78,62915888,0,1_bromo_3_methylpentane_62915888
79,53427692,0,1_bromo_3_methylpentane_53427692
80,24880886,0,1_bromo_3_methylpentane_24880886
81,14668833,0,1_bromo_3_methylpentane_14668833
82,13095501,0,1_bromo_3_methylpentane_13095501
83,12784362,0,1_bromo_3_methylpentane_12784362
84,11240678,0,1_bromo_3_methylpentane_11240678
85,11095206,0,1_bromo_3_methylpentane_11095206
86,10899252,0,1_bromo_3_methylpentane_10899252
87,10243526,0,1_bromo_3_methylpentane_10243526
88,544665,0,1_bromo_3_methylpentane_544665
89,10773494,0,1_bromo_3_methylpentane_10773494
90,11182806,0,1_bromo_3_methylpentane_11182806
91,12648204,0,1_bromo_3_methylpentane_12648204
92,12648206,0,1_bromo_3_methylpentane_12648206
93,12648207,0,1_bromo_3_methylpentane_12648207
94,13095502,0,1_bromo_3_methylpentane_13095502
95,14965137,0,1_bromo_3_methylpentane_14965137
96,20398730,0,1_bromo_3_methylpentane_20398730
97,21515053,0,1_bromo_3_methylpentane_21515053
98,23268574,0,1_bromo_3_methylpentane_23268574
99,23268575,0,1_bromo_3_methylpentane_23268575
100,51387623,0,1_bromo_3_methylpentane_51387623
101,52330323,0,1_bromo_3_methylpentane_52330323
102,54776308,0,1_bromo_3_methylpentane_54776308
103,57480732,0,1_bromo_3_methylpentane_57480732
104,57480739,0,1_bromo_3_methylpentane_57480739
105,57480748,0,1_bromo_3_methylpentane_57480748
106,57480753,0,1_bromo_3_methylpentane_57480753
107,60204940,0,1_bromo_3_methylpentane_60204940
108,60204946,0,1_bromo_3_methylpentane_60204946
109,69125746,0,1_bromo_3_methylpentane_69125746
110,71314261,0,1_bromo_3_methylpentane_71314261
111,79445316,0,1_bromo_3_methylpentane_79445316
112,87104603,0,1_bromo_3_methylpentane_87104603
113,87448457,0,1_bromo_3_methylpentane_87448457
114,87481854,0,1_bromo_3_methylpentane_87481854
115,88033264,0,1_bromo_3_methylpentane_88033264
116,88658397,0,1_bromo_3_methylpentane_88658397
117,90289654,0,1_bromo_3_methylpentane_90289654
118,101654436,0,1_bromo_3_methylpentane_101654436
119,101654437,0,1_bromo_3_methylpentane_101654437
120,101658533,0,1_bromo_3_methylpentane_101658533
121,101658534,0,1_bromo_3_methylpentane_101658534
122,101996003,0,1_bromo_3_methylpentane_101996003
123,101996004,0,1_bromo_3_methylpentane_101996004
124,101996005,0,1_bromo_3_methylpentane_101996005
125,101996006,0,1_bromo_3_methylpentane_101996006
126,102063372,0,1_bromo_3_methylpentane_102063372
127,102116890,0,1_bromo_3_methylpentane_102116890
128,122239575,0,1_bromo_3_methylpentane_122239575
129,124435901,0,1_bromo_3_methylpentane_124435901
130,129562636,0,1_bromo_3_methylpentane_129562636
131,129562637,0,1_bromo_3_methylpentane_129562637
132,129562638,0,1_bromo_3_methylpentane_129562638
133,129562639,0,1_bromo_3_methylpentane_129562639
134,129921156,0,1_bromo_3_methylpentane_129921156
135,130680378,0,1_bromo_3_methylpentane_130680378
136,131845828,0,1_bromo_3_methylpentane_131845828
