,cid,ring,image_saved_as
88,6428532,1,2_methyltetrahydrothiophene_6428532
89,13040347,1,2_methyltetrahydrothiophene_13040347
90,13208726,1,2_methyltetrahydrothiophene_13208726
91,15669289,1,2_methyltetrahydrothiophene_15669289
92,20980344,1,2_methyltetrahydrothiophene_20980344
93,20980345,1,2_methyltetrahydrothiophene_20980345
94,20981448,1,2_methyltetrahydrothiophene_20981448
95,21678994,1,2_methyltetrahydrothiophene_21678994
96,21678995,1,2_methyltetrahydrothiophene_21678995
97,21678998,1,2_methyltetrahydrothiophene_21678998
98,21678999,1,2_methyltetrahydrothiophene_21678999
99,21679010,1,2_methyltetrahydrothiophene_21679010
100,44558393,1,2_methyltetrahydrothiophene_44558393
101,57473791,1,2_methyltetrahydrothiophene_57473791
102,57482364,1,2_methyltetrahydrothiophene_57482364
103,68504198,1,2_methyltetrahydrothiophene_68504198
104,68504742,1,2_methyltetrahydrothiophene_68504742
105,70386745,1,2_methyltetrahydrothiophene_70386745
106,89503143,1,2_methyltetrahydrothiophene_89503143
107,90471433,1,2_methyltetrahydrothiophene_90471433
108,101017693,1,2_methyltetrahydrothiophene_101017693
109,124518256,1,2_methyltetrahydrothiophene_124518256
110,124635973,1,2_methyltetrahydrothiophene_124635973
111,131843000,1,2_methyltetrahydrothiophene_131843000
112,131982666,1,2_methyltetrahydrothiophene_131982666
113,131982696,1,2_methyltetrahydrothiophene_131982696
114,132240339,1,2_methyltetrahydrothiophene_132240339
115,136202211,1,2_methyltetrahydrothiophene_136202211
