,cid,ring,image_saved_as
169,10844417,1,tetralin_10844417
170,10918453,1,tetralin_10918453
171,10920901,1,tetralin_10920901
172,11073021,1,tetralin_11073021
173,11079699,1,tetralin_11079699
174,11184504,1,tetralin_11184504
175,11769030,1,tetralin_11769030
176,11789816,1,tetralin_11789816
177,12199720,1,tetralin_12199720
178,12199725,1,tetralin_12199725
179,12353821,1,tetralin_12353821
180,13340706,1,tetralin_13340706
181,14292283,1,tetralin_14292283
182,14918962,1,tetralin_14918962
183,15501169,1,tetralin_15501169
184,15619575,1,tetralin_15619575
185,15619582,1,tetralin_15619582
186,15619585,1,tetralin_15619585
187,19882541,1,tetralin_19882541
188,20343190,1,tetralin_20343190
189,20382917,1,tetralin_20382917
190,20450703,1,tetralin_20450703
191,21242447,1,tetralin_21242447
192,21316858,1,tetralin_21316858
193,21561970,1,tetralin_21561970
194,21731331,1,tetralin_21731331
195,21812221,1,tetralin_21812221
196,23707160,1,tetralin_23707160
197,23710049,1,tetralin_23710049
198,24975498,1,tetralin_24975498
199,24977726,1,tetralin_24977726
200,25200165,1,tetralin_25200165
201,57372966,1,tetralin_57372966
202,57418706,1,tetralin_57418706
203,57418983,1,tetralin_57418983
204,57422059,1,tetralin_57422059
205,57423786,1,tetralin_57423786
206,57466228,1,tetralin_57466228
207,57490118,1,tetralin_57490118
208,57636730,1,tetralin_57636730
209,60207198,1,tetralin_60207198
210,90812485,1,tetralin_90812485
211,100941890,1,tetralin_100941890
212,101038020,1,tetralin_101038020
213,101044860,1,tetralin_101044860
214,101088013,1,tetralin_101088013
215,101089859,1,tetralin_101089859
216,101118879,1,tetralin_101118879
217,101153224,1,tetralin_101153224
218,101156099,1,tetralin_101156099
219,101192195,1,tetralin_101192195
220,101259490,1,tetralin_101259490
221,101360136,1,tetralin_101360136
222,101541185,1,tetralin_101541185
223,101572376,1,tetralin_101572376
224,101638802,1,tetralin_101638802
225,101692530,1,tetralin_101692530
226,101721229,1,tetralin_101721229
227,101724796,1,tetralin_101724796
228,101921204,1,tetralin_101921204
229,101938726,1,tetralin_101938726
230,101938727,1,tetralin_101938727
231,101996662,1,tetralin_101996662
232,102056777,1,tetralin_102056777
233,102115283,1,tetralin_102115283
234,102115284,1,tetralin_102115284
235,102267694,1,tetralin_102267694
236,102291676,1,tetralin_102291676
237,102321638,1,tetralin_102321638
238,102350611,1,tetralin_102350611
239,102413790,1,tetralin_102413790
240,102470955,1,tetralin_102470955
241,102602428,1,tetralin_102602428
242,118407557,1,tetralin_118407557
243,121007472,1,tetralin_121007472
244,122202485,1,tetralin_122202485
245,122202486,1,tetralin_122202486
246,129395357,1,tetralin_129395357
247,129407754,1,tetralin_129407754
248,131858320,1,tetralin_131858320
249,132534943,1,tetralin_132534943
250,134980562,1,tetralin_134980562
251,136683349,1,tetralin_136683349
252,136707662,1,tetralin_136707662
253,136773037,1,tetralin_136773037
254,136803301,1,tetralin_136803301
255,136863989,1,tetralin_136863989
