cid,ring,image_saved_as,iupac,mf
87340068,0,butylamine_87340068,"butane;propan-1-amine
","C7H19N
"
60102290,0,butylamine_60102290,"carbanide;propylazanide;vanadium
","C4H11NV6-2
"
59954361,0,butylamine_59954361,"potassium;carbanide;propan-1-amine
","C4H11KN-
"
59840139,0,butylamine_59840139,"ethanamine;propane;yttrium
","C5H13NY-2
"
59815634,0,butylamine_59815634,"potassium;carbanide;propylazanide
","C4H11KN-
"
59559840,0,butylamine_59559840,"butan-1-amine
","C4H9N
"
59197401,0,butylamine_59197401,"butan-1-amine
","C4H8N
"
59021361,0,butylamine_59021361,"butan-1-amine;yttrium
","C4H10NY-
"
58627343,0,butylamine_58627343,"4-tritiobutan-1-amine
","C4H11N
"
58592368,0,butylamine_58592368,"butan-1-amine;carbanide;yttrium
","C5H13NY-2
"
58592359,0,butylamine_58592359,"carbanide;propan-1-amine;yttrium
","C4H11NY-2
"
58566853,0,butylamine_58566853,"butane-1,4-diamine
","C4H11N2
"
58361420,0,butylamine_58361420,"1-lambda2-azanylpentane
","C5H12N
"
58219727,0,butylamine_58219727,"4-aminobutylidyneyttrium
","C4H8NY
"
58200855,0,butylamine_58200855,"carbanide;propylazanide;uranium(3+)
","C5H14NU
"
57452107,0,butylamine_57452107,"butan-1-amine
","C4H10N
"
57418044,0,butylamine_57418044,"butan-1-amine
","C4H10N
"
57059939,0,butylamine_57059939,"N-iodobutan-1-amine
","C4H10IN
"
57013984,0,butylamine_57013984,"1-aminobutylboron
","C4H10BN
"
56610922,0,butylamine_56610922,"N-tritiobutan-1-amine
","C4H11N
"
53995996,0,butylamine_53995996,"N'-tritiobutane-1,4-diamine
","C4H12N2
"
23165561,0,butylamine_23165561,"butan-1-amine;dihydrochloride
","C4H13Cl2N
"
23128469,0,butylamine_23128469,"2-fluorobutan-1-amine
","C4H10FN
"
23123451,0,butylamine_23123451,"1-fluorobutan-1-amine
","C4H10FN
"
22416631,0,butylamine_22416631,"butane;ethanamine
","C6H17N
"
22336421,0,butylamine_22336421,"butan-1-amine;ethanamine
","C6H18N2
"
20738925,0,butylamine_20738925,"butylazanium
","C4H11N
"
20364357,0,butylamine_20364357,"N-butylthiohydroxylamine
","C4H11NS
"
18547207,0,butylamine_18547207,"butan-1-amine;copper(1+);chloride
","C4H11ClCuN
"
12213960,0,butylamine_12213960,"1,1-dideuteriopentan-1-amine
","C5H13N
"
5474662,0,butylamine_5474662,"1-$l^{2}-azanylbutane
","C4H10N
"
135019071,0,butylamine_135019071,"potassium;butan-1-amine
","C4H10KN
"
134973150,0,butylamine_134973150,"pentylazanide
","C5H12N-
"
129882845,0,butylamine_129882845,"N,N,1,1,2,2,3,3-octadeuteriobutane-1,4-diamine
","C4H12N2
"
129784346,0,butylamine_129784346,"potassium;butylazanide
","C4H10KN
"
129729971,0,butylamine_129729971,"N',N'-dideuteriobutane-1,4-diamine
","C4H12N2
"
129729395,0,butylamine_129729395,"butylazanium;hypochlorite
","C4H12ClNO
"
123676256,0,butylamine_123676256,"pentan-1-amine
","C5H12N-
"
91469978,0,butylamine_91469978,"pentan-1-amine
","C5H12N+
"
91289869,0,butylamine_91289869,"pentan-1-amine
","C5H12N+
"
90965473,0,butylamine_90965473,"pentylazanide
","C5H11N-2
"
90700953,0,butylamine_90700953,"4,4,4-trideuteriobutan-1-amine
","C4H11N
"
87549704,0,butylamine_87549704,"butylazanium;chloride;hydrochloride
","C4H13Cl2N
"
83855128,0,butylamine_83855128,"3-fluorobutan-1-amine
","C4H10FN
"
71309278,0,butylamine_71309278,"N,N,1,1,2,2,3,3,4,4,4-undecadeuteriobutan-1-amine
","C4H11N
"
53995995,0,butylamine_53995995,"N,N,1,1-tetradeuteriobutane-1,4-diamine
","C4H12N2
"
53627443,0,butylamine_53627443,"butylazanide
","C4H9N
"
22017166,0,butylamine_22017166,"boron(1-);butylazanium
","C4H12BN
"
21917484,0,butylamine_21917484,"butylazanium;hydroxide
","C4H13NO
"
18462870,0,butylamine_18462870,"azane;butan-1-amine
","C4H14N2
"
12246167,0,butylamine_12246167,"2,2,3,3-tetradeuteriobutane-1,4-diamine
","C4H12N2
"
12199059,0,butylamine_12199059,"butan-1-amine;hydrofluoride
","C4H12FN
"
12199051,0,butylamine_12199051,"butan-1-amine;hydrate
","C4H13NO
"
11115985,0,butylamine_11115985,"boron;butan-1-amine
","C4H11BN
"
447547,0,butylamine_447547,"butan-1-amine;methane
","C5H15N
"
450536,0,butylamine_450536,"(111C)butane-1,4-diamine
","C4H12N2
"
450551,0,butylamine_450551,"butane-1,4-di(13N)amine
","C4H12N2
"
517338,0,butylamine_517338,"butan-1-amine;hydron;fluoride
","C4H12FN
"
533891,0,butylamine_533891,"4-methylselanylbutan-1-amine
","C5H13NSe
"
10630443,0,butylamine_10630443,"1,1,4,4-tetradeuteriobutane-1,4-diamine
","C4H12N2
"
10725374,0,butylamine_10725374,"(1,4-13C2)butane-1,4-di(15N2)amine
","C4H12N2
"
10855379,0,butylamine_10855379,"2-deuteriobutane-1,4-diamine
","C4H12N2
"
12199045,0,butylamine_12199045,"1-deuteriobutan-1-amine
","C4H11N
"
12246162,0,butylamine_12246162,"(1,4-14C2)butane-1,4-diamine
","C4H12N2
"
12246165,0,butylamine_12246165,"1-deuteriobutane-1,4-diamine
","C4H12N2
"
12246170,0,butylamine_12246170,"2,2,3,3-tetratritiobutane-1,4-diamine
","C4H12N2
"
16213350,0,butylamine_16213350,"butane-1,4-di(15N2)amine
","C4H12N2
"
16219054,0,butylamine_16219054,"(114C)butan-1-amine;hydrochloride
","C4H12ClN
"
16219055,0,butylamine_16219055,"(114C)butan-1-amine
","C4H11N
"
17774501,0,butylamine_17774501,"butane-1,4-diamine;propan-1-amine
","C7H21N3
"
18699284,0,butylamine_18699284,"azane;butan-1-amine
","C4H17N3
"
19093182,0,butylamine_19093182,"butan-1-amine;chloride
","C4H11ClN-
"
19359423,0,butylamine_19359423,"4-aminobutyltin(3+)
","C4H10NSn+3
"
19359452,0,butylamine_19359452,"3-aminopropyl(methyl)tin(2+)
","C4H11NSn+2
"
19359506,0,butylamine_19359506,"4-aminobutyl(ethyl)tin(2+)
","C6H15NSn+2
"
19359578,0,butylamine_19359578,"4-aminobutyl(methyl)tin(2+)
","C5H13NSn+2
"
19359654,0,butylamine_19359654,"3-aminopropyl(ethyl)tin(2+)
","C5H13NSn+2
"
20311775,0,butylamine_20311775,"butylazanium;hydrochloride
","C4H13ClN+
"
20494662,0,butylamine_20494662,"butylazanium;dichloride
","C4H12Cl2N-
"
21321858,0,butylamine_21321858,"butan-1-amine;cobalt(2+)
","C4H11CoN+2
"
21400444,0,butylamine_21400444,"butan-1-amine;methanamine
","C5H16N2
"
21454564,0,butylamine_21454564,"butan-1-amine;hydron
","C4H13N+2
"
21951220,0,butylamine_21951220,"butan-1-amine;nickel(2+)
","C4H11NNi+2
"
22112168,0,butylamine_22112168,"butan-1-amine;hafnium(4+)
","C4H11HfN+4
"
22456510,0,butylamine_22456510,"butylaminosilicon
","C4H10NSi
"
22679051,0,butylamine_22679051,"butan-1-amine;silicon
","C4H11NSi
"
23116605,0,butylamine_23116605,"butan-1-amine;bromide
","C4H11BrN-
"
25240252,0,butylamine_25240252,"(2R)-2-deuteriobutane-1,4-diamine
","C4H12N2
"
53629839,0,butylamine_53629839,"butan-1-amine
","C4H10N
"
57440713,0,butylamine_57440713,"pentan-1-amine
","C5H12N
"
57448126,0,butylamine_57448126,"pentan-1-amine
","C5H12N
"
57472990,0,butylamine_57472990,"pentan-1-amine
","C5H12N
"
71308973,0,butylamine_71308973,"1,1,2,2,3,3,4,4-octadeuteriobutane-1,4-diamine
","C4H12N2
"
84647596,0,butylamine_84647596,"(3S)-3-fluorobutan-1-amine
","C4H10FN
"
85697456,0,butylamine_85697456,"butan-1-amine;nickel
","C4H11NNi
"
85851377,0,butylamine_85851377,"butan-1-amine
","C4H10N+
"
86639444,0,butylamine_86639444,"butylazanide;titanium
","C4H10NTi-
"
87378889,0,butylamine_87378889,"azane;butane-1,4-diamine
","C4H15N3
"
87503444,0,butylamine_87503444,"butylazanide;nickel
","C4H10NNi-
"
87651712,0,butylamine_87651712,"azane;butan-1-amine;hydrochloride
","C4H15ClN2
"
87677975,0,butylamine_87677975,"butylazanium;tin;iodide
","C4H12INSn
"
87682062,0,butylamine_87682062,"butan-1-amine;silver
","C4H11AgN
"
87961390,0,butylamine_87961390,"butylazanium;fluoride;hydrofluoride
","C4H13F2N
"
88013393,0,butylamine_88013393,"butylazanium;hydron;sulfide
","C4H13NS
"
88013394,0,butylamine_88013394,"butan-1-amine;sulfane
","C4H13NS
"
88064414,0,butylamine_88064414,"(1S)-1-fluorobutan-1-amine
","C4H10FN
"
88105968,0,butylamine_88105968,"butan-1-amine;nickel
","C4H10NNi-
"
88215818,0,butylamine_88215818,"butan-1-amine;hafnium
","C4H11HfN
"
88238343,0,butylamine_88238343,"3-aminopropyl(methyl)tin
","C4H11NSn
"
88240032,0,butylamine_88240032,"4-aminobutyl(ethyl)tin
","C6H15NSn
"
88240404,0,butylamine_88240404,"4-aminobutyl(methyl)tin
","C5H13NSn
"
88240405,0,butylamine_88240405,"3-aminopropyl(ethyl)tin
","C5H13NSn
"
88264158,0,butylamine_88264158,"butan-1-amine;sodium
","C4H11NNa2
"
88508425,0,butylamine_88508425,"butan-1-amine;lithium;magnesium
","C4H11LiMgN
"
88508426,0,butylamine_88508426,"lithium;butan-1-amine;magnesium
","C4H10LiMgN
"
88661245,0,butylamine_88661245,"argon;butan-1-amine
","C4H11ArN
"
88668590,0,butylamine_88668590,"butan-1-amine;nickel
","C4H10NNi-
"
88830545,0,butylamine_88830545,"butan-1-amine;copper(1+);iodide
","C4H11CuIN
"
94855134,0,butylamine_94855134,"(2S)-2-fluorobutan-1-amine
","C4H10FN
"
94855135,0,butylamine_94855135,"(2R)-2-fluorobutan-1-amine
","C4H10FN
"
101188632,0,butylamine_101188632,"4-aminobutylazanium
","C4H12N2+
"
101274308,0,butylamine_101274308,"trideuterio(pentyl)azanium
","C5H14N+
"
101274309,0,butylamine_101274309,"N,N-dideuteriopentan-1-amine
","C5H13N
"
101592208,0,butylamine_101592208,"1,1,2,2,3,3,4,4-octatritiobutane-1,4-diamine
","C4H12N2
"
101724777,0,butylamine_101724777,"butylazanium
","C4H11N+
"
102200791,0,butylamine_102200791,"1,1,2,2,3,3,4,4,4-nonadeuteriobutan-1-amine
","C4H11N
"
102601088,0,butylamine_102601088,"1,1,2,2,3,3,4,4,4-nonadeuteriobutan-1-amine;hydrochloride
","C4H12ClN
"
102601108,0,butylamine_102601108,"(2H)chlorane;N,N,1,1,2,2,3,3,4,4,4-undecadeuteriobutan-1-amine
","C4H12ClN
"
117798870,0,butylamine_117798870,"butan-1-amine;calcium
","C4H11CaN
"
119081142,0,butylamine_119081142,"1,4-dideuteriobutane-1,4-diamine
","C4H12N2
"
124547562,0,butylamine_124547562,"(3R)-3-fluorobutan-1-amine
","C4H10FN
"
134249139,0,butylamine_134249139,"butylazanium;dibromide
","C4H12Br2N-
"
135381133,0,butylamine_135381133,"
","C4H12Br3N
"
135963035,0,butylamine_135963035,"butylamino
","C4H10NRg
"
