cid,ring,image_saved_as,iupac,mf
88102728,1,benzaldehyde_88102728,"benzaldehyde;copper
","C7H6CuO
"
87649807,1,benzaldehyde_87649807,"2-phosphanylbenzaldehyde
","C7H7OP
"
87558476,1,benzaldehyde_87558476,"benzaldehyde;hydrobromide
","C7H7BrO
"
87447775,1,benzaldehyde_87447775,"benzaldehyde;calcium
","C7H6CaO
"
87447170,1,benzaldehyde_87447170,"benzaldehyde;magnesium
","C7H6MgO
"
87238684,1,benzaldehyde_87238684,"benzaldehyde;hydrofluoride
","C7H7FO
"
87187143,1,benzaldehyde_87187143,"benzaldehyde;zinc
","C7H6OZn
"
87146652,1,benzaldehyde_87146652,"benzaldehyde;dihydrochloride
","C7H8Cl2O
"
87129628,1,benzaldehyde_87129628,"benzaldehyde;potassium
","C7H6KO
"
87127713,1,benzaldehyde_87127713,"benzaldehyde;sodium
","C7H6NaO
"
60126816,1,benzaldehyde_60126816,"(3-formylphenyl)boron
","C7H5BO
"
60126815,1,benzaldehyde_60126815,"(3-formylphenyl)boron;yttrium
","C7H5BOY3
"
59963775,1,benzaldehyde_59963775,"2-tritiobenzaldehyde
","C7H6O
"
59096231,1,benzaldehyde_59096231,"(4-deuteriocarbonylphenyl)boron
","C7H5BO
"
59037040,1,benzaldehyde_59037040,"4-deuteriobenzaldehyde
","C7H6O
"
57725134,1,benzaldehyde_57725134,"cyclohexa-1,5-dien-3-yne-1-carbaldehyde
","C7H4O
"
57689791,1,benzaldehyde_57689791,"(4-formylphenyl)boron;yttrium
","C7H5BOY3
"
57674130,1,benzaldehyde_57674130,"deuterio-(2,3,5,6-tetradeuterio-4-fluorophenyl)methanone
","C7H5FO
"
57674126,1,benzaldehyde_57674126,"deuterio-(4-fluorophenyl)methanone
","C7H5FO
"
57427132,1,benzaldehyde_57427132,"benzaldehyde;lithium
","C7H6LiO
"
57420199,1,benzaldehyde_57420199,"2,3,5,6-tetradeuterio-4-fluorobenzaldehyde
","C7H5FO
"
57272452,1,benzaldehyde_57272452,"(4-formylphenyl)boron
","C7H5BO
"
54387679,1,benzaldehyde_54387679,"benzaldehyde;ethane
","C9H12O
"
53897190,1,benzaldehyde_53897190,"(114C)cyclohexatrienecarbaldehyde
","C7H6O
"
23291611,1,benzaldehyde_23291611,"azane;benzaldehyde
","C7H9NO
"
22218417,1,benzaldehyde_22218417,"(2-formylphenyl)boron
","C7H5BO
"
22005957,1,benzaldehyde_22005957,"benzaldehyde;ethene
","C9H10O
"
21932400,1,benzaldehyde_21932400,"benzaldehyde;sulfane
","C7H8OS
"
21554678,1,benzaldehyde_21554678,"benzaldehyde;formaldehyde
","C8H8O2
"
20352071,1,benzaldehyde_20352071,"benzaldehyde;prop-2-enal
","C10H10O2
"
20085884,1,benzaldehyde_20085884,"benzaldehyde;prop-1-ene
","C10H12O
"
20067993,1,benzaldehyde_20067993,"(3-formylphenyl)silicon
","C7H5OSi
"
20026568,1,benzaldehyde_20026568,"benzaldehyde;hydrochloride
","C7H7ClO
"
18635297,1,benzaldehyde_18635297,"deuterio-(2-deuteriophenyl)methanone
","C7H6O
"
18462349,1,benzaldehyde_18462349,"benzaldehyde;propane
","C10H14O
"
12998375,1,benzaldehyde_12998375,"phenyl(tritio)methanone
","C7H6O
"
11007839,1,benzaldehyde_11007839,"(113C)cyclohexatrienecarbaldehyde
","C7H6O
"
4533214,1,benzaldehyde_4533214,"(2-formylphenyl) tellurohypobromite
","C7H5BrOTe
"
451330,1,benzaldehyde_451330,"2-(18F)fluoranylbenzaldehyde
","C7H5FO
"
134899754,1,benzaldehyde_134899754,"benzaldehyde;carbon monoxide;rhodium
","C9H6O3Rh
"
134861589,1,benzaldehyde_134861589,"(3-formylphenyl)bismuth
","C7H5BiO
"
124004125,1,benzaldehyde_124004125,"(1,2,3,4,5-13C5)cyclohexatrienecarbaldehyde
","C7H6O
"
85589073,1,benzaldehyde_85589073,"2-lambda1-selanylbenzaldehyde
","C7H5OSe
"
21855718,1,benzaldehyde_21855718,"(2-formylphenyl) selenohypobromite
","C7H5BrOSe
"
14922981,1,benzaldehyde_14922981,"2-(tribromo-lambda4-tellanyl)benzaldehyde
","C7H5Br3OTe
"
4219595,1,benzaldehyde_4219595,"chloro-(3-formylphenyl)mercury
","C7H5ClHgO
"
451255,1,benzaldehyde_451255,"benzaldehyde
","C7H6O
"
10351662,1,benzaldehyde_10351662,"(17O)benzaldehyde
","C7H6O
"
10678232,1,benzaldehyde_10678232,"4-fluorobenzaldehyde
","C7H5FO
"
10844394,1,benzaldehyde_10844394,"4-fluorobenzaldehyde
","C7H5FO
"
12998377,1,benzaldehyde_12998377,"benzaldehyde
","C7H6O
"
13198211,1,benzaldehyde_13198211,"(2-formylphenyl) tellurohypochlorite
","C7H5ClOTe
"
16742249,1,benzaldehyde_16742249,"4-iodobenzaldehyde
","C7H5IO
"
18444057,1,benzaldehyde_18444057,"(3-formylphenyl)mercury;hydrate
","C7H7HgO2
"
18444058,1,benzaldehyde_18444058,"(3-formylphenyl)mercury
","C7H5HgO
"
20194865,1,benzaldehyde_20194865,"benzaldehyde;chloride
","C7H6ClO-
"
20373942,1,benzaldehyde_20373942,"benzaldehyde;trichloride
","C7H6Cl3O-3
"
20447206,1,benzaldehyde_20447206,"benzaldehyde;bromide
","C7H6BrO-
"
20449558,1,benzaldehyde_20449558,"zinc;benzaldehyde;dichloride
","C7H6Cl2OZn
"
21139529,1,benzaldehyde_21139529,"(2-formylphenyl)arsenic
","C7H5AsO
"
21139672,1,benzaldehyde_21139672,"(4-formylphenyl)arsenic
","C7H5AsO
"
21150211,1,benzaldehyde_21150211,"(3-formylphenyl)arsenic
","C7H5AsO
"
21469864,1,benzaldehyde_21469864,"sodium;benzaldehyde
","C7H6NaO+
"
21770944,1,benzaldehyde_21770944,"(2-formylphenyl) tellurohypoiodite
","C7H5IOTe
"
22210528,1,benzaldehyde_22210528,"benzaldehyde;chromium(2+)
","C7H6CrO+2
"
22483797,1,benzaldehyde_22483797,"benzaldehyde;tetrachloride
","C7H6Cl4O-4
"
22861502,1,benzaldehyde_22861502,"(112C)cyclohexatrienecarbaldehyde
","C7H6O
"
22926980,1,benzaldehyde_22926980,"benzaldehyde;dioxidoboron
","C7H6BO3-2
"
23290585,1,benzaldehyde_23290585,"benzaldehyde;hydron
","C7H7O+
"
23303670,1,benzaldehyde_23303670,"benzaldehyde;2-methylbuta-1,3-diene
","C12H14O
"
23330656,1,benzaldehyde_23330656,"magnesium;benzaldehyde;bromide
","C7H6BrMgO+
"
23663331,1,benzaldehyde_23663331,"sodium;benzaldehyde;boron(1-)
","C7H6BNaO
"
57419975,1,benzaldehyde_57419975,"cyclohexatrienecarbaldehyde
","C7H5O
"
57419976,1,benzaldehyde_57419976,"cyclohexatrienecarbaldehyde
","C7H5O
"
57419977,1,benzaldehyde_57419977,"cyclohexatrienecarbaldehyde
","C7H5O
"
57445927,1,benzaldehyde_57445927,"2-fluorocyclohexa-1,3,5-triene-1-carbaldehyde
","C7H4FO
"
57445928,1,benzaldehyde_57445928,"2-fluorocyclohexa-1,3,5-triene-1-carbaldehyde
","C7H4FO
"
57475628,1,benzaldehyde_57475628,"4-fluorocyclohexa-1,3,5-triene-1-carbaldehyde
","C7H4FO
"
57490113,1,benzaldehyde_57490113,"sodium;benzaldehyde;difluoride
","C7H6F2NaO-
"
76071084,1,benzaldehyde_76071084,"4-fluoro(18O)benzaldehyde
","C7H5FO
"
76972980,1,benzaldehyde_76972980,"3-iodo(1,2,3,4,5,6-13C6)cyclohexa-1,3,5-triene-1-carbaldehyde
","C7H5IO
"
76973936,1,benzaldehyde_76973936,"4-fluoro(1,2,3,4,5,6-13C6)cyclohexa-1,3,5-triene-1-carbaldehyde
","C7H5FO
"
85844528,1,benzaldehyde_85844528,"(2-formylphenyl) selenohypochlorite
","C7H5ClOSe
"
86174208,1,benzaldehyde_86174208,"4-methylbenzaldehyde
","C8H7O+
"
86244097,1,benzaldehyde_86244097,"(2-formylphenyl) selenohypofluorite
","C7H5FOSe
"
87065793,1,benzaldehyde_87065793,"benzaldehyde;vanadium
","C7H6OV
"
87252284,1,benzaldehyde_87252284,"benzaldehyde;iron
","C7H6FeO
"
87576571,1,benzaldehyde_87576571,"barium;benzaldehyde
","C7H6BaO
"
88226920,1,benzaldehyde_88226920,"benzaldehyde;chromium
","C7H6CrO
"
88470839,1,benzaldehyde_88470839,"benzaldehyde;cerium
","C7H6CeO
"
88506515,1,benzaldehyde_88506515,"aluminum;benzaldehyde
","C7H6AlO
"
88592648,1,benzaldehyde_88592648,"benzaldehyde;titanium
","C7H6OTi
"
88760745,1,benzaldehyde_88760745,"benzaldehyde;nickel
","C7H6NiO
"
88793525,1,benzaldehyde_88793525,"benzaldehyde;boron;sodium
","C7H6BNaO
"
88816135,1,benzaldehyde_88816135,"benzaldehyde;manganese
","C7H6MnO
"
89196700,1,benzaldehyde_89196700,"(2-formyl-4-lambda1-boranylphenyl)boron
","C7H4B2O
"
89999362,1,benzaldehyde_89999362,"benzaldehyde;lanthanum
","C7H6LaO
"
100945716,1,benzaldehyde_100945716,"cyclohexatrienecarbaldehyde;palladium;bromide
","C7H5BrOPd-
"
100957051,1,benzaldehyde_100957051,"(1,2,3,4,5,6-13C6)cyclohexatrienecarbaldehyde
","C7H6O
"
102366640,1,benzaldehyde_102366640,"2-fluoro(18O)benzaldehyde
","C7H5FO
"
117064281,1,benzaldehyde_117064281,"deuterio-(2,3,4,5,6-pentadeuteriophenyl)(113C)methanone
","C7H6O
"
122397082,1,benzaldehyde_122397082,"cyclohexatrienecarbaldehyde;mercury(1+);bromide
","C7H5BrHgO
"
131852945,1,benzaldehyde_131852945,"4-fluorobenzaldehyde;hydron
","C7H6FO+
"
132570148,1,benzaldehyde_132570148,"4-(131I)iodanylbenzaldehyde
","C7H5IO
"
