cid,ring,image_saved_as,iupac,mf
12691201,1,methylcyclopentadiene_12691201,"4-propan-2-ylidenecyclohexene
","C9H14
"
12488951,1,methylcyclopentadiene_12488951,"1-propylcyclohexa-1,4-diene
","C9H14
"
12323707,1,methylcyclopentadiene_12323707,"3-deuteriocyclohexa-1,4-diene
","C6H8
"
12231594,1,methylcyclopentadiene_12231594,"3-deuteriocycloheptene
","C7H12
"
556551,1,methylcyclopentadiene_556551,"4-ethylidenecyclohexene
","C8H12
"
498744,1,methylcyclopentadiene_498744,"cyclododeca-1,7-diene
","C12H20
"
142194,1,methylcyclopentadiene_142194,"1-protiocyclopentene
","C5H8
"
135081963,1,methylcyclopentadiene_135081963,"potassium;cyclohexene
","C6H9K+
"
135057291,1,methylcyclopentadiene_135057291,"[(1S)-cyclohex-2-en-1-yl]-trimethylstannane
","C9H18Sn
"
135056766,1,methylcyclopentadiene_135056766,"(Z)-hept-2-ene
","C7H13
"
135048554,1,methylcyclopentadiene_135048554,"cyclohex-2-en-1-ylboron
","C6H9B
"
135007436,1,methylcyclopentadiene_135007436,"[(1R)-cyclohex-2-en-1-yl]-trimethylstannane
","C9H18Sn
"
134991837,1,methylcyclopentadiene_134991837,"trichloro(cyclohex-3-en-1-yl)germane
","C6H9Cl3Ge
"
134979455,1,methylcyclopentadiene_134979455,"trichloro(cyclohex-3-en-1-yl)stannane
","C6H9Cl3Sn
"
134974959,1,methylcyclopentadiene_134974959,"cyclohexene;yttrium
","C6H9Y-
"
134899759,1,methylcyclopentadiene_134899759,"cyclohexene;(1Z,5Z)-cycloocta-1,5-diene;rhodium
","C14H21Rh
"
134880780,1,methylcyclopentadiene_134880780,"bromo(cyclohex-3-en-1-yl)mercury
","C6H9BrHg
"
134842093,1,methylcyclopentadiene_134842093,"(5Z)-cyclodeca-1,2,5-triene
","C10H14
"
134831288,1,methylcyclopentadiene_134831288,"cyclohexene
","C6H8+
"
129816593,1,methylcyclopentadiene_129816593,"7lambda2-germabicyclo[2.2.1]hept-2-ene
","C6H8Ge
"
129814057,1,methylcyclopentadiene_129814057,"1-methyltellanylcyclohexene
","C7H12Te
"
129813492,1,methylcyclopentadiene_129813492,"cyclohexen-1-yl tellurohypobromite
","C6H9BrTe
"
129809884,1,methylcyclopentadiene_129809884,"cyclohexene;gold(1+)
","C6H9Au
"
129781191,1,methylcyclopentadiene_129781191,"cyclohex-2-en-1-ylsilicon
","C6H9Si
"
129719144,1,methylcyclopentadiene_129719144,"1,2,3,3,4-pentadeuteriocycloheptene
","C7H12
"
129719140,1,methylcyclopentadiene_129719140,"4,4,5,6,6-pentadeuteriocycloheptene
","C7H12
"
129702118,1,methylcyclopentadiene_129702118,"7lambda2-stannabicyclo[2.2.1]hept-2-ene
","C6H8Sn
"
129673808,1,methylcyclopentadiene_129673808,"cyclohexene;manganese
","C6H9Mn-
"
129652079,1,methylcyclopentadiene_129652079,"cyclohexene;palladium
","C6H9Pd-
"
129636218,1,methylcyclopentadiene_129636218,"chloropalladium(1+);cyclohexene
","C6H9ClPd
"
129634835,1,methylcyclopentadiene_129634835,"potassium;cyclohexene
","C6H9K
"
126637053,1,methylcyclopentadiene_126637053,"(3R)-3,6-difluorocyclohexene
","C6H8F2
"
123392809,1,methylcyclopentadiene_123392809,"cyclotrideca-1,2,8-triene
","C13H20
"
123148071,1,methylcyclopentadiene_123148071,"cyclohex-3-en-1-ylboron
","C6H9B
"
102264245,1,methylcyclopentadiene_102264245,"(3S)-3-fluorocyclohexene
","C6H9F
"
101945307,1,methylcyclopentadiene_101945307,"3,3,4,4,5,5,6,6-octadeuteriocyclohexene
","C6H10
"
100985211,1,methylcyclopentadiene_100985211,"cyclohexene
","C6H9-
"
100973114,1,methylcyclopentadiene_100973114,"1,2,3,3,4,4,5,5-octadeuteriocyclopentene
","C5H8
"
91611591,1,methylcyclopentadiene_91611591,"(E)-oct-2-ene
","C8H15-
"
91144152,1,methylcyclopentadiene_91144152,"(E)-hept-2-ene
","C7H13+
"
90817018,1,methylcyclopentadiene_90817018,"cyclohexene
","C6H8
"
90761087,1,methylcyclopentadiene_90761087,"(Z)-hept-2-ene
","C7H13+
"
90713436,1,methylcyclopentadiene_90713436,"3-methylidenecyclohexene
","C7H9+
"
90361118,1,methylcyclopentadiene_90361118,"3,6-difluorocyclohexene
","C6H8F2
"
89833794,1,methylcyclopentadiene_89833794,"3,4-difluorocyclohexene
","C6H8F2
"
89377747,1,methylcyclopentadiene_89377747,"(4R)-4-fluorocyclohexene
","C6H9F
"
89130307,1,methylcyclopentadiene_89130307,"(3S)-3,6-diiodocyclohexene
","C6H8I2
"
89044029,1,methylcyclopentadiene_89044029,"(3R)-3,6-diiodocyclohexene
","C6H8I2
"
86008017,1,methylcyclopentadiene_86008017,"cycloheptene
","C7H11+
"
85909183,1,methylcyclopentadiene_85909183,"chloro(cyclohex-2-en-1-yl)mercury
","C6H9ClHg
"
85780389,1,methylcyclopentadiene_85780389,"magnesium;cyclohexene;bromide
","C6H9BrMg
"
68342991,1,methylcyclopentadiene_68342991,"(3S)-3-iodocyclohexene
","C6H9I
"
67892283,1,methylcyclopentadiene_67892283,"cyclohexene;hydrofluoride
","C6H11F
"
57603351,1,methylcyclopentadiene_57603351,"cyclohexene
","C6H9-
"
53630277,1,methylcyclopentadiene_53630277,"cycloheptene
","C7H11
"
24976048,1,methylcyclopentadiene_24976048,"(1Z,6Z)-cycloundeca-1,6-diene
","C11H18
"
17935504,1,methylcyclopentadiene_17935504,"(4E)-undeca-1,4,10-triene
","C11H18
"
15973966,1,methylcyclopentadiene_15973966,"chlorozinc(1+);cyclohexene
","C6H9ClZn
"
12724635,1,methylcyclopentadiene_12724635,"3-methylcyclohexene
","C7H11
"
12630265,1,methylcyclopentadiene_12630265,"cyclohexene
","C6H9
"
12601457,1,methylcyclopentadiene_12601457,"(7E)-tetradeca-1,7,13-triene
","C14H24
"
12200837,1,methylcyclopentadiene_12200837,"3,3,6,6-tetradeuteriocyclohexene
","C6H10
"
11073341,1,methylcyclopentadiene_11073341,"lithium;cyclohexene
","C6H9Li
"
10879371,1,methylcyclopentadiene_10879371,"cyclohex-2-en-1-yl(trimethyl)stannane
","C9H18Sn
"
520861,1,methylcyclopentadiene_520861,"1-deuteriocyclopentene
","C5H8
"
5367476,1,methylcyclopentadiene_5367476,"(4E)-4-ethylidenecyclohexene
","C8H12
"
6913756,1,methylcyclopentadiene_6913756,"(1Z,7Z)-cyclododeca-1,7-diene
","C12H20
"
7006514,1,methylcyclopentadiene_7006514,"cyclohex-3-ene-1-thione
","C6H8S
"
10654169,1,methylcyclopentadiene_10654169,"1,3,3-trideuteriocyclohexene
","C6H10
"
10977586,1,methylcyclopentadiene_10977586,"cyclohex-2-en-1-yl(triethyl)germane
","C12H24Ge
"
11953679,1,methylcyclopentadiene_11953679,"bromozinc(1+);cyclohexene
","C6H9BrZn
"
12161283,1,methylcyclopentadiene_12161283,"1,2-dideuteriocyclohexene
","C6H10
"
12196761,1,methylcyclopentadiene_12196761,"3,4,5-trideuteriocyclopentene
","C5H8
"
12323711,1,methylcyclopentadiene_12323711,"1,2,3,4,5,6-hexadeuteriocyclohexa-1,4-diene
","C6H8
"
12574961,1,methylcyclopentadiene_12574961,"cycloheptene
","C7H11
"
12574962,1,methylcyclopentadiene_12574962,"cyclohexene
","C6H9+
"
12729403,1,methylcyclopentadiene_12729403,"(E)-hept-2-ene
","C7H13
"
12816332,1,methylcyclopentadiene_12816332,"cyclohex-2-en-1-yl(trimethyl)germane
","C9H18Ge
"
13539338,1,methylcyclopentadiene_13539338,"(4E)-4-(fluoromethylidene)cyclohexene
","C7H9F
"
17748514,1,methylcyclopentadiene_17748514,"bromozinc(1+);cyclohexene
","C6H9BrZn
"
18974744,1,methylcyclopentadiene_18974744,"cyclohexene;vanadium(2+)
","C6H10V+2
"
19430897,1,methylcyclopentadiene_19430897,"azane;cyclohexene
","C6H13N
"
19768096,1,methylcyclopentadiene_19768096,"cyclopentene;ethene
","C7H12
"
20385247,1,methylcyclopentadiene_20385247,"cyclohexene
","C12H20
"
20552803,1,methylcyclopentadiene_20552803,"cyclohexene;sulfanide
","C6H11S-
"
20975564,1,methylcyclopentadiene_20975564,"cyclohexene;methane
","C7H14
"
21160153,1,methylcyclopentadiene_21160153,"(4Z)-4-ethylidenecyclohexene
","C8H12
"
21603841,1,methylcyclopentadiene_21603841,"cyclohex-2-en-1-yl(dimethyl)germanium;trimethylgermanium
","C11H24Ge2
"
21603842,1,methylcyclopentadiene_21603842,"cyclohex-2-en-1-yl(dimethyl)germanium
","C8H15Ge
"
21839092,1,methylcyclopentadiene_21839092,"azane;cyclohexene
","C6H16N2
"
21894159,1,methylcyclopentadiene_21894159,"(1Z,7E)-cyclododeca-1,7-diene
","C12H20
"
22133474,1,methylcyclopentadiene_22133474,"(1Z,4Z,7E)-cyclododeca-1,4,7-triene
","C12H18
"
22146157,1,methylcyclopentadiene_22146157,"cyclohexene;trichlorosilicon
","C6H10Cl3Si
"
22177351,1,methylcyclopentadiene_22177351,"cyclohexene;chloride
","C6H10Cl-
"
22758026,1,methylcyclopentadiene_22758026,"cyclopentene;hydron
","C5H9+
"
23261495,1,methylcyclopentadiene_23261495,"cyclohex-3-en-1-yl-tris(ethenyl)germane
","C12H18Ge
"
23270726,1,methylcyclopentadiene_23270726,"(3S,5R)-3,5-dideuteriocyclopentene
","C5H8
"
23330895,1,methylcyclopentadiene_23330895,"acetylene;cyclohexene
","C8H12
"
24940260,1,methylcyclopentadiene_24940260,"zinc;cyclohexene;chloride
","C6H9ClZn
"
24973625,1,methylcyclopentadiene_24973625,"(4Z)-4-propylidenecyclohexene
","C9H14
"
49871679,1,methylcyclopentadiene_49871679,"bromo(cyclohex-2-en-1-yl)aluminum
","C6H9AlBr
"
57418269,1,methylcyclopentadiene_57418269,"(E)-hept-2-ene
","C7H13
"
57418270,1,methylcyclopentadiene_57418270,"(E)-oct-2-ene
","C8H15
"
57418273,1,methylcyclopentadiene_57418273,"(E)-oct-2-ene
","C8H15
"
57419043,1,methylcyclopentadiene_57419043,"cycloheptene
","C7H11
"
57454697,1,methylcyclopentadiene_57454697,"(7E)-nona-1,7-diene
","C9H15
"
57470754,1,methylcyclopentadiene_57470754,"cyclohexene;zinc
","C6H9Zn-
"
57507665,1,methylcyclopentadiene_57507665,"chlorozinc(1+);cyclohexene
","C6H9ClZn
"
59123450,1,methylcyclopentadiene_59123450,"(Z)-oct-2-ene
","C8H15
"
88664855,1,methylcyclopentadiene_88664855,"cyclohexene;nickel;hydrobromide
","C6H10BrNi-
"
90474889,1,methylcyclopentadiene_90474889,"4,4,5,5-tetradeuteriocyclohexene
","C6H10
"
97299830,1,methylcyclopentadiene_97299830,"(1E,7E)-cyclododeca-1,4,7-triene
","C12H18
"
100973822,1,methylcyclopentadiene_100973822,"cycloheptene
","C7H10
"
100973824,1,methylcyclopentadiene_100973824,"cyclohexene
","C6H8
"
100973825,1,methylcyclopentadiene_100973825,"cycloheptene
","C7H10
"
100985216,1,methylcyclopentadiene_100985216,"cycloheptene
","C7H11-
"
101018142,1,methylcyclopentadiene_101018142,"(Z)-(113C)hept-2-ene
","C7H14
"
101070424,1,methylcyclopentadiene_101070424,"3,3,4,4-tetradeuteriocyclopentene
","C5H8
"
101070425,1,methylcyclopentadiene_101070425,"1,2,3,3,4,4,5-heptadeuteriocyclopentene
","C5H8
"
101140037,1,methylcyclopentadiene_101140037,"3-(deuteriomethylidene)cyclohexene
","C7H10
"
101395199,1,methylcyclopentadiene_101395199,"cyclohexene
","C6H8+2
"
101413285,1,methylcyclopentadiene_101413285,"cyclohexene;zinc;bromide
","C6H9BrZn-
"
101613647,1,methylcyclopentadiene_101613647,"cyclohexene;methane;tin
","C9H21Sn
"
101718168,1,methylcyclopentadiene_101718168,"4,5-dideuteriocyclohexene
","C6H10
"
101790387,1,methylcyclopentadiene_101790387,"3-methylcyclohexene
","C7H11
"
101927528,1,methylcyclopentadiene_101927528,"(4S)-4-fluoro-5-methylidenecyclohexene
","C7H9F
"
101927529,1,methylcyclopentadiene_101927529,"(4R)-4-fluoro-5-methylidenecyclohexene
","C7H9F
"
101929436,1,methylcyclopentadiene_101929436,"cyclohexene;lithium
","C6H9Li
"
102084922,1,methylcyclopentadiene_102084922,"cyclohexene;zinc;chloride
","C6H9ClZn-
"
102393135,1,methylcyclopentadiene_102393135,"cyclohex-2-ene-1-selone
","C6H8Se
"
102393136,1,methylcyclopentadiene_102393136,"cyclohex-2-en-1-ylidenephosphane
","C6H9P
"
102393137,1,methylcyclopentadiene_102393137,"cyclohex-2-en-1-ylidenearsane
","C6H9As
"
102393138,1,methylcyclopentadiene_102393138,"cyclohex-3-ene-1-selone
","C6H8Se
"
102393139,1,methylcyclopentadiene_102393139,"cyclohex-3-en-1-ylidenephosphane
","C6H9P
"
102393140,1,methylcyclopentadiene_102393140,"cyclohex-3-en-1-ylidenearsane
","C6H9As
"
102433545,1,methylcyclopentadiene_102433545,"(3R)-3-fluorocyclohexene
","C6H9F
"
118276009,1,methylcyclopentadiene_118276009,"3,4-diiodocyclohexene
","C6H8I2
"
119077105,1,methylcyclopentadiene_119077105,"1,2,3,3,4,5-hexadeuteriocyclopentene
","C5H8
"
119078275,1,methylcyclopentadiene_119078275,"3,4-dideuteriocyclohexene
","C6H10
"
119078276,1,methylcyclopentadiene_119078276,"3,6-dideuteriocyclohexene
","C6H10
"
119080186,1,methylcyclopentadiene_119080186,"3-deuteriocyclohexene
","C6H8
"
122236701,1,methylcyclopentadiene_122236701,"(1E,4E,7E)-cyclododeca-1,4,7-triene
","C12H18
"
131857317,1,methylcyclopentadiene_131857317,"(1Z,4E)-cyclonona-1,4-diene
","C9H14
"
132501693,1,methylcyclopentadiene_132501693,"cyclohexene;molecular hydrogen;osmium
","C6H11Os
"
132512200,1,methylcyclopentadiene_132512200,"4-methylidenecyclohexene
","C7H8
"
134848464,1,methylcyclopentadiene_134848464,"1,4,4-trideuteriocyclohexene
","C6H10
"
135081846,1,methylcyclopentadiene_135081846,"(Z)-hept-2-ene
","C7H13
"
136691462,1,methylcyclopentadiene_136691462,"cycloheptene
","C7H11+
"
137270184,1,methylcyclopentadiene_137270184,"4-methylidenecyclohexene
","C7H9+
"
137330182,1,methylcyclopentadiene_137330182,"3-deuteriocyclohexene
","C6H9+
"
137390916,1,methylcyclopentadiene_137390916,"3,6-diiodocyclohexene
","C6H8I2
"
