cid,ring,image_saved_as,iupac,mf
19078972,0,buta_1_3_diene_19078972,"buta-1,3-diene;fluoride
","C4H6F-
"
19099138,0,buta_1_3_diene_19099138,"buta-1,3-diene;methane
","C5H10
"
19865721,0,buta_1_3_diene_19865721,"buta-1,3-diene;sulfanide
","C4H7S-
"
20111692,0,buta_1_3_diene_20111692,"buta-1,3-diene;palladium(2+)
","C4H4Pd
"
20149525,0,buta_1_3_diene_20149525,"buta-1,3-diene;silicon
","C4H6Si
"
20319922,0,buta_1_3_diene_20319922,"buta-1,3-diene;copper(1+);chloride
","C4H6ClCu
"
20321677,0,buta_1_3_diene_20321677,"silver;buta-1,3-diene;chloride
","C4H6AgCl
"
20406330,0,buta_1_3_diene_20406330,"buta-1,3-diene;ethene
","C6H10
"
20831696,0,buta_1_3_diene_20831696,"1lambda2,2lambda2-diastatacyclohexa-3,5-diene
","C4H4At2
"
21301211,0,buta_1_3_diene_21301211,"buta-1,3-diene;yttrium(3+)
","C4H5Y+2
"
21470346,0,buta_1_3_diene_21470346,"buta-1,3-diene;palladium(2+)
","C4H6Pd+2
"
21918024,0,buta_1_3_diene_21918024,"buta-1,3-diene;hydroxide
","C4H7O-
"
21922133,0,buta_1_3_diene_21922133,"dilithium;buta-1,3-diene
","C4H6Li2+2
"
22005443,0,buta_1_3_diene_22005443,"sodium;buta-1,3-diene
","C4H6Na+
"
22319989,0,buta_1_3_diene_22319989,"buta-1,3-diene;zirconium(2+)
","C4H6Zr+2
"
22667370,0,buta_1_3_diene_22667370,"buta-1,3-diene;neodymium(3+)
","C4H6Nd+3
"
23616021,0,buta_1_3_diene_23616021,"digermine
","C4H6Ge2
"
23715565,0,buta_1_3_diene_23715565,"lithium;buta-1,3-diene;chloride
","C4H6ClLi
"
24758209,0,buta_1_3_diene_24758209,"buta-1,3-diene-1-tellone
","C4H4Te
"
24758220,0,buta_1_3_diene_24758220,"buta-1,3-diene-1-selone
","C4H4Se
"
53628004,0,buta_1_3_diene_53628004,"penta-1,2,4-triene
","C5H5
"
57422167,0,buta_1_3_diene_57422167,"(3E)-hexa-1,3,5-triene
","C6H7
"
57516858,0,buta_1_3_diene_57516858,"1lambda2-plumbole
","C4H4Pb
"
59017170,0,buta_1_3_diene_59017170,"1,4-ditritiobuta-1,3-diene
","C4H6
"
71446864,0,buta_1_3_diene_71446864,"1H-germole
","C4H6Ge
"
85887071,0,buta_1_3_diene_85887071,"buta-1,3-diene
","C4H5+
"
87298965,0,buta_1_3_diene_87298965,"3-lambda1-polanylprop-1-ene
","C3H5Po
"
87671024,0,buta_1_3_diene_87671024,"aluminum;buta-1,3-diene;hydrochloride
","C4H7AlCl
"
87900567,0,buta_1_3_diene_87900567,"buta-1,3-diene;hydrobromide
","C4H7Br
"
88354028,0,buta_1_3_diene_88354028,"buta-1,3-diene;palladium;hydrochloride
","C4H7ClPd
"
88769648,0,buta_1_3_diene_88769648,"buta-1,3-diene;hydroiodide
","C4H7I
"
88807208,0,buta_1_3_diene_88807208,"buta-1,3-dienylaluminum(2+)
","C4H5Al+2
"
88807210,0,buta_1_3_diene_88807210,"[(1E)-buta-1,3-dienyl]aluminum
","C4H5Al
"
100958616,0,buta_1_3_diene_100958616,"deuteriocyclobutadiene
","C4H4
"
100958617,0,buta_1_3_diene_100958617,"(113C)cyclobutadiene
","C4H4
"
100958618,0,buta_1_3_diene_100958618,"(1,2-13C2)cyclobutadiene
","C4H4
"
100959930,0,buta_1_3_diene_100959930,"penta-1,3-diene
","C5H6
"
100972070,0,buta_1_3_diene_100972070,"1-deuterioprop-1-ene
","C3H5
"
100972072,0,buta_1_3_diene_100972072,"1,1-dideuterioprop-1-ene
","C3H5
"
100975354,0,buta_1_3_diene_100975354,"buta-1,3-diene;molecular hydrogen;tin
","C4H8Sn
"
100977538,0,buta_1_3_diene_100977538,"(3Z)-hexa-1,3,5-triene
","C6H7+
"
101015868,0,buta_1_3_diene_101015868,"aluminum;buta-1,3-diene;molecular hydrogen
","C4H6Al
"
101030591,0,buta_1_3_diene_101030591,"buta-1,3-diene
","C4H4
"
101030592,0,buta_1_3_diene_101030592,"buta-1,3-diene
","C4H4
"
101045898,0,buta_1_3_diene_101045898,"1-germanuidacyclopenta-2,4-diene
","C4H7Ge-
"
101128257,0,buta_1_3_diene_101128257,"1,1,2,3,4,4-hexadeuterio(1,2,3,4-13C4)buta-1,3-diene
","C4H6
"
101222001,0,buta_1_3_diene_101222001,"buta-1,3-diene;molecular hydrogen;zirconium
","C4H10Zr
"
101271062,0,buta_1_3_diene_101271062,"aluminum;molecular hydrogen;penta-1,2,4-triene
","C5H6Al
"
101340326,0,buta_1_3_diene_101340326,"(113C)prop-1-ene
","C3H5
"
101358172,0,buta_1_3_diene_101358172,"buta-1,3-diene;magnesium
","C4H6Mg
"
101397740,0,buta_1_3_diene_101397740,"penta-1,2,4-triene
","C5H4
"
101455067,0,buta_1_3_diene_101455067,"buta-1,3-diene
","C4H3+
"
101639644,0,buta_1_3_diene_101639644,"buta-1,3-diene;sodium
","C4H5Na
"
101686259,0,buta_1_3_diene_101686259,"prop-1-ene
","C3H4-2
"
101744021,0,buta_1_3_diene_101744021,"buta-1,3-diene;lead;molecular hydrogen
","C4H8Pb
"
101751805,0,buta_1_3_diene_101751805,"2-deuterioprop-1-ene
","C3H5
"
102007977,0,buta_1_3_diene_102007977,"1,1,2,3,3-pentadeuterioprop-1-ene
","C3H5
"
102023416,0,buta_1_3_diene_102023416,"buta-1,3-diene
","C4H4-2
"
102056785,0,buta_1_3_diene_102056785,"(3E)-hexa-1,3,5-triene
","C6H6-2
"
102102443,0,buta_1_3_diene_102102443,"aluminum;hexa-1,3,4-triene;molecular hydrogen
","C6H8Al
"
102208550,0,buta_1_3_diene_102208550,"buta-1,3-diene;molecular hydrogen;titanium
","C4H8Ti
"
102256521,0,buta_1_3_diene_102256521,"(1,4-13C2)buta-1,3-diene
","C4H6
"
102256522,0,buta_1_3_diene_102256522,"(2,3-13C2)buta-1,3-diene
","C4H6
"
102256524,0,buta_1_3_diene_102256524,"2-deuteriobuta-1,3-diene
","C4H6
"
102293208,0,buta_1_3_diene_102293208,"buta-1,3-diene;lead
","C4H4Pb
"
102329486,0,buta_1_3_diene_102329486,"buta-1,3-diene;copper;lithium
","C4H5CuLi
"
102401012,0,buta_1_3_diene_102401012,"buta-1,3-diene;lithium
","C4H4Li2
"
102463674,0,buta_1_3_diene_102463674,"bismuth;buta-1,3-diene;molecular hydrogen
","C4H6Bi
"
102463677,0,buta_1_3_diene_102463677,"antimony;buta-1,3-diene;molecular hydrogen
","C4H6Sb
"
122399283,0,buta_1_3_diene_122399283,"buta-1,3-diene;nickel
","C4H4Ni
"
131717842,0,buta_1_3_diene_131717842,"buta-1,3-diene;palladium
","C4H6Pd
"
132518347,0,buta_1_3_diene_132518347,"(3Z)-penta-1,3-diene
","C5H5+
"
132594928,0,buta_1_3_diene_132594928,"aluminum;buta-1,3-diene
","C4H6Al
"
134898449,0,buta_1_3_diene_134898449,"(3Z)-penta-1,3-diene
","C5H7
"
136694110,0,buta_1_3_diene_136694110,"prop-1-ene
","C3H4+
"
136811171,0,buta_1_3_diene_136811171,"(3E)-hexa-1,3,5-triene
","C6H7+
"
136843852,0,buta_1_3_diene_136843852,"(Z)-but-2-ene
","C4H6-2
"
136870394,0,buta_1_3_diene_136870394,"(3Z)-hexa-1,3,5-triene
","C6H7+
"
136877085,0,buta_1_3_diene_136877085,"hexa-1,3,4-triene
","C6H7+
"
136916074,0,buta_1_3_diene_136916074,"2-fluorobuta-1,3-diene
","C4H4F+
"
