cid,ring,image_saved_as,iupac,mf
59645018,0,glycerol_59645018,"(2S)-1-deuterio(2,3-13C2)propane-1,2,3-triol
","C3H8O3
"
59645017,0,glycerol_59645017,"(2R)-1,2-dideuterio(113C)propane-1,2,3-triol
","C3H8O3
"
59645016,0,glycerol_59645016,"1,1,2,3-tetradeuterio(313C)propane-1,2,3-triol
","C3H8O3
"
59645015,0,glycerol_59645015,"(2S)-1-deuterio(1,2-13C2)propane-1,2,3-triol
","C3H8O3
"
59645014,0,glycerol_59645014,"1,1,2,3-tetradeuterio(2,3-13C2)propane-1,2,3-triol
","C3H8O3
"
59645013,0,glycerol_59645013,"(2R)-1-deuterio(2,3-13C2)propane-1,2,3-triol
","C3H8O3
"
59645012,0,glycerol_59645012,"(2S)-1,2-dideuterio(113C)propane-1,2,3-triol
","C3H8O3
"
59645011,0,glycerol_59645011,"(2S)-1,1-dideuterio(213C)propane-1,2,3-triol
","C3H8O3
"
59645010,0,glycerol_59645010,"1,1,3-trideuterio(2,3-13C2)propane-1,2,3-triol
","C3H8O3
"
59645007,0,glycerol_59645007,"(2R)-1-deuterio(213C)propane-1,2,3-triol
","C3H8O3
"
59645006,0,glycerol_59645006,"(2S)-1-deuterio(113C)propane-1,2,3-triol
","C3H8O3
"
59599956,0,glycerol_59599956,"propane-1,2,3-triol;rutherfordium
","C3H8O3Rf
"
59599954,0,glycerol_59599954,"propane-1,2,3-triol;rutherfordium
","C3H8O3Rf3
"
59229262,0,glycerol_59229262,"sodium;2-hydroxy-3-oxoniopropan-1-olate
","C3H8NaO3+
"
59163879,0,glycerol_59163879,"propane-1,2,3-triol;titanium
","C3H8O3Ti3
"
59149373,0,glycerol_59149373,"(2S)-propane-1,2-diol
","C3H6O2
"
59149364,0,glycerol_59149364,"(2R)-propane-1,2-diol
","C3H6O2
"
58866064,0,glycerol_58866064,"3-deuteriooxypropane-1,2-diol;yttrium
","C3H8O3Y
"
58816665,0,glycerol_58816665,"2-deuteriooxypropan-1-ol
","C3H8O2
"
58729191,0,glycerol_58729191,"1-deuteriooxy-3-tritiooxypropan-2-ol
","C3H8O3
"
58426143,0,glycerol_58426143,"propane-1,2,3-triol;yttrium
","C3H8O3Y
"
57734190,0,glycerol_57734190,"propane-1,2,3-triol
","C3H7O3-
"
57689436,0,glycerol_57689436,"propane-1,2,3-triol;uranium
","C3H8O3U3
"
57676243,0,glycerol_57676243,"propane-1,2,3-triol
","C3H6O3
"
57094863,0,glycerol_57094863,"3-(trioxidanyl)propane-1,2-diol
","C3H8O5
"
57072918,0,glycerol_57072918,"3-hydroperoxyperoxypropane-1,2-diol
","C3H8O6
"
56636932,0,glycerol_56636932,"1,1,2-trideuteriopropane-1,2,3-triol
","C3H8O3
"
54307162,0,glycerol_54307162,"3-tritiopropane-1,2-diol
","C3H8O2
"
54184486,0,glycerol_54184486,"3-deuteriooxypropane-1,2-diol
","C3H8O3
"
54104166,0,glycerol_54104166,"2,3-dihydroxypropyl hypofluorite
","C3H7FO3
"
42627047,0,glycerol_42627047,"(2S)-propane-1,2-diol;hydrate
","C3H10O3
"
25240866,0,glycerol_25240866,"(2S)-(1,2-13C2)propane-1,2,3-triol
","C3H8O3
"
25240475,0,glycerol_25240475,"(1,2-13C2)propane-1,2,3-triol
","C3H8O3
"
23692791,0,glycerol_23692791,"sodium;2,3-dihydroxypropan-1-olate
","C3H7NaO3
"
23618335,0,glycerol_23618335,"2,3-dihydroxypropyl hypobromite
","C3H7BrO3
"
22121557,0,glycerol_22121557,"2,3-dihydroxypropyl hypoiodite
","C3H7IO3
"
20721603,0,glycerol_20721603,"1-deuteriooxypropan-2-ol
","C3H8O2
"
19087375,0,glycerol_19087375,"2,3-dihydroperoxypropan-1-ol
","C3H8O5
"
16211950,0,glycerol_16211950,"1,2,3-trideuteriooxypropane
","C3H8O3
"
12239080,0,glycerol_12239080,"propane-1,2,3-tri(18O)ol
","C3H8O3
"
12239079,0,glycerol_12239079,"1-tritiopropane-1,2,3-triol
","C3H8O3
"
12239078,0,glycerol_12239078,"(1,3-13C2)propane-1,2,3-triol
","C3H8O3
"
11182572,0,glycerol_11182572,"(2R)-(1,2-13C2)propane-1,2,3-triol
","C3H8O3
"
3084966,0,glycerol_3084966,"ethane-1,2-diol;propane-1,2,3-triol
","C5H14O5
"
448097,0,glycerol_448097,"(2R)-propane-1,2-diol;hydrate
","C3H10O3
"
135016366,0,glycerol_135016366,"(2S)-propane-1,2-diol
","C3H7O2+
"
134853259,0,glycerol_134853259,"1,3-dihydroxypropan-2-yloxidanium
","C3H9O3+
"
134853004,0,glycerol_134853004,"2-hydroxypropyloxidanium
","C3H9O2+
"
134852946,0,glycerol_134852946,"propane-1,2-diol
","C3H7O2+
"
134686931,0,glycerol_134686931,"propane-1,2,3-triol;zinc
","C3H7O3Zn-
"
129829992,0,glycerol_129829992,"1,2,3,3-tetradeuterio-2,3-dideuteriooxypropan-1-ol
","C3H8O3
"
129722905,0,glycerol_129722905,"propane-1,2,3-triol;trihydrochloride
","C3H11Cl3O3
"
129702010,0,glycerol_129702010,"propane-1,2,3-triol;hydrate;hydrochloride
","C3H11ClO4
"
129688018,0,glycerol_129688018,"aluminum;propane-1,2,3-triol;trihydrate
","C3H14AlO6
"
129656519,0,glycerol_129656519,"propane-1,2,3-triol;rhodium
","C3H7O3Rh-
"
123456898,0,glycerol_123456898,"dideuterio-(2-deuteriooxy-3-dideuteriooxoniopropyl)oxidanium
","C3H10O3+2
"
90724407,0,glycerol_90724407,"1-tritiooxypropan-2-ol
","C3H8O2
"
88375116,0,glycerol_88375116,"propane-1,2,3-triol;dihydrate
","C3H12O5
"
88198929,0,glycerol_88198929,"phosphane;propane-1,2,3-triol
","C3H11O3P
"
87354869,0,glycerol_87354869,"propane-1,2,3-triol;hydrofluoride
","C3H9FO3
"
87075110,0,glycerol_87075110,"2-hydroperoxypropane-1,3-diol
","C3H8O4
"
76374783,0,glycerol_76374783,"2,3-dihydroxypropyloxidanium
","C3H9O3+
"
71309096,0,glycerol_71309096,"(1,2-13C2)propane-1,2-diol
","C3H8O2
"
23445216,0,glycerol_23445216,"propane-1,2-diol;hydrate
","C3H10O3
"
21254521,0,glycerol_21254521,"propane-1,2,3-triol;hydrochloride
","C3H9ClO3
"
18699574,0,glycerol_18699574,"azane;propane-1,2,3-triol
","C3H11NO3
"
16218180,0,glycerol_16218180,"1,1,2,3,3-pentadeuterio-1,2,3-trideuteriooxy(1,2,3-13C3)propane
","C3H8O3
"
11412345,0,glycerol_11412345,"(113C)propane-1,2,3-tri(18O)ol
","C3H8O3
"
11251965,0,glycerol_11251965,"1,1-dideuterio(113C)propane-1,2,3-triol
","C3H8O3
"
11007821,0,glycerol_11007821,"2-deuteriopropane-1,2,3-tri(18O)ol
","C3H8O3
"
10844338,0,glycerol_10844338,"1,1-dideuterio(1,2-13C2)propane-1,2,3-triol
","C3H8O3
"
10240764,0,glycerol_10240764,"(113C)propane-1,2,3-triol
","C3H8O3
"
445135,0,glycerol_445135,"hydron;(2S)-propane-1,2-diol
","C3H9O2+
"
6327785,0,glycerol_6327785,"dioxobismuth;propane-1,2,3-triol
","C3H8BiO5
"
9793890,0,glycerol_9793890,"zinc;propane-1,2,3-triol
","C3H8O3Zn+2
"
10464785,0,glycerol_10464785,"zinc;oxygen(2-);propane-1,2,3-triol
","C3H8O4Zn
"
12203551,0,glycerol_12203551,"1,1,2-trideuteriopropane-1,2-diol
","C3H8O2
"
12239072,0,glycerol_12239072,"(1,3-14C2)propane-1,2,3-triol
","C3H8O3
"
12239073,0,glycerol_12239073,"(214C)propane-1,2,3-triol
","C3H8O3
"
12239074,0,glycerol_12239074,"2-tritiopropane-1,2,3-triol
","C3H8O3
"
12239076,0,glycerol_12239076,"1,1-dideuteriopropane-1,2,3-triol
","C3H8O3
"
12239077,0,glycerol_12239077,"(1,2,3-14C3)propane-1,2,3-triol
","C3H8O3
"
12239081,0,glycerol_12239081,"2-deuteriopropane-1,2,3-triol
","C3H8O3
"
13533141,0,glycerol_13533141,"zinc;3-hydroxypropane-1,2-diolate
","C3H6O3Zn
"
14471934,0,glycerol_14471934,"2,3-dihydroxypropan-1-olate
","C3H7O3-
"
18317130,0,glycerol_18317130,"iron(2+);propane-1,2,3-triol
","C3H8FeO3+2
"
18952762,0,glycerol_18952762,"propane-1,2,3-triol;titanium(2+)
","C3H8O3Ti+2
"
19032056,0,glycerol_19032056,"lead;propane-1,2,3-triol
","C3H8O3Pb
"
19098043,0,glycerol_19098043,"magnesium;propane-1,2,3-triol
","C3H8MgO3+2
"
19762023,0,glycerol_19762023,"azanium;propane-1,2,3-triol
","C3H12NO3+
"
19818713,0,glycerol_19818713,"propane-1,2,3-triol;titanium;trihydroxide
","C3H11O6Ti-3
"
19863850,0,glycerol_19863850,"propane-1,2,3-triol;iodide
","C3H8IO3-
"
19918858,0,glycerol_19918858,"propane-1,2,3-triol;silicon
","C3H8O3Si
"
20037348,0,glycerol_20037348,"hydrogen peroxide;propane-1,2,3-triol
","C3H10O5
"
20136097,0,glycerol_20136097,"propane-1,2,3-triol;chloride
","C3H8ClO3-
"
20246465,0,glycerol_20246465,"propane-1,2,3-triol;hydroiodide
","C3H9IO3
"
20249105,0,glycerol_20249105,"1,3-dihydroxypropan-2-yloxyantimony;dihydroxide
","C3H9O5Sb-2
"
20249106,0,glycerol_20249106,"1,3-dihydroxypropan-2-yloxyantimony
","C3H7O3Sb
"
20371256,0,glycerol_20371256,"aluminum;propane-1,2,3-triol;iodide
","C3H8AlIO3+2
"
20392822,0,glycerol_20392822,"ethane;propane-1,2,3-triol
","C5H14O3
"
20503026,0,glycerol_20503026,"tetrasodium;propane-1,2,3-triol
","C3H8Na4O3+4
"
21218505,0,glycerol_21218505,"potassium;propane-1,2,3-triol
","C3H8KO3+
"
21246071,0,glycerol_21246071,"propane-1,2-diol
","C3H7O2-
"
21327642,0,glycerol_21327642,"cobalt(2+);propane-1,2,3-triol
","C3H8CoO3+2
"
21327644,0,glycerol_21327644,"propane-1,2,3-triol;yttrium(3+)
","C3H8O3Y+3
"
21529448,0,glycerol_21529448,"calcium;propane-1,2,3-triol
","C3H8CaO3+2
"
21529449,0,glycerol_21529449,"magnesium;sodium;propane-1,2,3-triol
","C3H8MgNaO3+3
"
22222943,0,glycerol_22222943,"hydron;propane-1,2,3-triol
","C3H9O3+
"
22389710,0,glycerol_22389710,"2-hydroxypropane-1,3-diolate
","C3H6O3-2
"
22728706,0,glycerol_22728706,"sodium;propane-1,2,3-triol
","C3H8NaO3+
"
22987725,0,glycerol_22987725,"methane;propane-1,2,3-triol
","C4H12O3
"
23677348,0,glycerol_23677348,"sodium;propane-1,2,3-triol;hydroxide
","C3H9NaO4
"
23679428,0,glycerol_23679428,"sodium;propane-1,2,3-triol;chloride
","C3H8ClNaO3
"
25199671,0,glycerol_25199671,"propane-1,2,3-triol;zinc
","C3H8O3Zn
"
25240352,0,glycerol_25240352,"(2R)-1-deuteriopropane-1,2,3-triol
","C3H8O3
"
25240353,0,glycerol_25240353,"(2R)-1,1-dideuteriopropane-1,2,3-triol
","C3H8O3
"
25240354,0,glycerol_25240354,"(2S)-1,1-dideuteriopropane-1,2,3-triol
","C3H8O3
"
25240355,0,glycerol_25240355,"(2S)-1-deuteriopropane-1,2,3-triol
","C3H8O3
"
25240587,0,glycerol_25240587,"(1S,2R)-1-deuteriopropane-1,2,3-triol
","C3H8O3
"
25240630,0,glycerol_25240630,"(1R,2R)-1-deuteriopropane-1,2,3-triol
","C3H8O3
"
25241034,0,glycerol_25241034,"(2S)-(113C)propane-1,2,3-triol
","C3H8O3
"
25241135,0,glycerol_25241135,"(1S,2S)-1-deuteriopropane-1,2,3-triol
","C3H8O3
"
25241137,0,glycerol_25241137,"(2R)-(113C)propane-1,2,3-triol
","C3H8O3
"
25241505,0,glycerol_25241505,"(1R,2S)-1-deuteriopropane-1,2,3-triol
","C3H8O3
"
50931197,0,glycerol_50931197,"dioxobismuth;propane-1,2,3-triol
","C3H8BiO5
"
50932196,0,glycerol_50932196,"antimony;propane-1,2,3-triol
","C3H8O3Sb
"
53388337,0,glycerol_53388337,"2,3,3,3-tetradeuteriopropane-1,2-diol
","C3H8O2
"
56841953,0,glycerol_56841953,"aluminum;propane-1,2,3-triol;trihydroxide
","C3H11AlO6
"
57347081,0,glycerol_57347081,"(2S)-3-sulfanyloxypropane-1,2-diol
","C3H8O3S
"
57417971,0,glycerol_57417971,"propane-1,2-diol
","C3H7O2
"
57420532,0,glycerol_57420532,"3-lambda1-tellanyloxypropane-1,2-diol
","C3H7O3Te
"
57432891,0,glycerol_57432891,"butane-1,2,3-triol
","C4H9O3
"
57480118,0,glycerol_57480118,"2,3-dihydroxypropoxylead
","C3H7O3Pb
"
57490298,0,glycerol_57490298,"disodium;propane-1,2,3-triol
","C3H8Na2O3+2
"
57493199,0,glycerol_57493199,"(2S)-propane-1,2-diol
","C3H7O2
"
71309813,0,glycerol_71309813,"(2S)-(113C)propane-1,2-diol
","C3H8O2
"
71468604,0,glycerol_71468604,"sodium;propane-1,2,3-triol;fluoride
","C3H8FNaO3
"
71662877,0,glycerol_71662877,"(2S)-propane-1,2,3-tri(18O)ol
","C3H8O3
"
71663057,0,glycerol_71663057,"(2R)-propane-1,2,3-tri(18O)ol
","C3H8O3
"
76782949,0,glycerol_76782949,"propane-1,2,3-triol;yttrium
","C3H8O3Y
"
87090751,0,glycerol_87090751,"chromium;propane-1,2,3-triol
","C3H8CrO3
"
87095041,0,glycerol_87095041,"propane-1,2,3-triol;sodium
","C3H8NaO3
"
87158577,0,glycerol_87158577,"potassium;propane-1,2,3-triol
","C3H8KO3
"
87195094,0,glycerol_87195094,"oxoiron;propane-1,2,3-triol
","C3H8FeO4
"
87239797,0,glycerol_87239797,"gold;propane-1,2,3-triol
","C3H8AuO3
"
87239798,0,glycerol_87239798,"gold;propane-1,2,3-triol
","C3H8AuO3
"
87275632,0,glycerol_87275632,"potassium;propane-1,2,3-triol;hydroxide
","C3H9KO4
"
87328563,0,glycerol_87328563,"3-(trisulfanyloxy)propane-1,2-diol
","C3H8O3S3
"
87328675,0,glycerol_87328675,"3-(disulfanyloxy)propane-1,2-diol
","C3H8O3S2
"
87357580,0,glycerol_87357580,"polonium;propane-1,2,3-triol
","C3H8O3Po
"
87406545,0,glycerol_87406545,"molecular chlorine;propane-1,2,3-triol
","C3H8Cl2O3
"
87434217,0,glycerol_87434217,"propane-1,2,3-triol;zinc
","C3H8O3Zn
"
87438607,0,glycerol_87438607,"propane-1,2,3-triol;zirconium
","C3H8O3Zr
"
87440482,0,glycerol_87440482,"azanium;2,3-dihydroxypropan-1-olate
","C3H11NO3
"
87556114,0,glycerol_87556114,"propane-1,2,3-triol;titanium
","C3H8O3Ti
"
87557456,0,glycerol_87557456,"propane-1,2,3-triol;titanium
","C3H8O3Ti
"
87561445,0,glycerol_87561445,"magnesium;propane-1,2,3-triol
","C3H8MgO3
"
87600863,0,glycerol_87600863,"cesium;propane-1,2,3-triol;chloride
","C3H8ClCsO3
"
87662876,0,glycerol_87662876,"calcium;propane-1,2,3-triol
","C3H8CaO3
"
87702205,0,glycerol_87702205,"copper;propane-1,2,3-triol
","C3H8CuO3
"
87886394,0,glycerol_87886394,"aluminum;propane-1,2,3-triol;zirconium
","C3H8AlO3Zr
"
87886448,0,glycerol_87886448,"aluminum;propane-1,2,3-triol
","C3H8AlO3
"
87919353,0,glycerol_87919353,"3-hydroperoxypropane-1,2-diol;polonium
","C3H8O4Po
"
87953081,0,glycerol_87953081,"1,1,2,3-tetratritiopropane-1,2,3-triol
","C3H8O3
"
88023517,0,glycerol_88023517,"copper;oxygen(2-);propane-1,2,3-triol
","C3H8CuO4
"
88023518,0,glycerol_88023518,"oxocopper;propane-1,2,3-triol
","C3H8CuO4
"
88188575,0,glycerol_88188575,"iron;propane-1,2,3-triol
","C3H8FeO3
"
88280328,0,glycerol_88280328,"calcium;propane-1,2,3-triol;zinc
","C3H8CaO3Zn
"
88334927,0,glycerol_88334927,"calcium;propane-1,2,3-triol;hydrochloride
","C3H9CaClO3
"
88447542,0,glycerol_88447542,"dioxotitanium;propane-1,2,3-triol
","C3H8O5Ti
"
88466507,0,glycerol_88466507,"potassium;propane-1,2,3-triol;chloride
","C3H8ClKO3
"
88494230,0,glycerol_88494230,"propane-1,2,3-triol;dihydrochloride
","C3H10Cl2O3
"
88503458,0,glycerol_88503458,"cesium;propane-1,2,3-triol;iodide
","C3H8CsIO3
"
88509892,0,glycerol_88509892,"propane-1,2,3-triol;titanium;trihydrate
","C3H14O6Ti
"
88509893,0,glycerol_88509893,"hydroxy(oxo)titanium;propane-1,2,3-triol
","C3H9O5Ti
"
88526235,0,glycerol_88526235,"1,3-dihydroxypropan-2-yloxyantimony;dihydrate
","C3H11O5Sb
"
88526236,0,glycerol_88526236,"2,3-dihydroxypropoxyantimony;dihydrate
","C3H11O5Sb
"
88526237,0,glycerol_88526237,"2,3-dihydroxypropoxyantimony
","C3H7O3Sb
"
88526238,0,glycerol_88526238,"antimony;propane-1,2,3-triol;trihydrate
","C3H14O6Sb
"
88598348,0,glycerol_88598348,"potassium;propane-1,2,3-triol;iodide
","C3H8IKO3
"
88709676,0,glycerol_88709676,"propane-1,2,3-triol;tin;hydrochloride
","C3H9ClO3Sn
"
88738233,0,glycerol_88738233,"perchloric acid;propane-1,2,3-triol
","C3H9ClO7
"
88792005,0,glycerol_88792005,"cobalt;propane-1,2,3-triol
","C3H8CoO3
"
88812012,0,glycerol_88812012,"2-sulfanyloxypropane-1,3-diol
","C3H8O3S
"
88812656,0,glycerol_88812656,"aluminum;propane-1,2,3-triol;hydroiodide
","C3H9AlIO3
"
89698736,0,glycerol_89698736,"polonium;propane-1,2-diol
","C3H8O2Po
"
90020850,0,glycerol_90020850,"copper;propane-1,2,3-triol
","C3H8CuO3
"
90097537,0,glycerol_90097537,"boron;propane-1,2,3-triol
","C3H8BO3
"
90220249,0,glycerol_90220249,"oxosilver;propane-1,2,3-triol
","C3H8AgO4
"
101212820,0,glycerol_101212820,"1,3-dihydroxypropan-2-olate
","C3H7O3-
"
117064339,0,glycerol_117064339,"1,1,2,3,3-pentadeuterio-1,2,3-trideuteriooxy(213C)propane
","C3H8O3
"
117796450,0,glycerol_117796450,"[(2R)-2,3-dihydroxypropyl] hypoiodite
","C3H7IO3
"
122199544,0,glycerol_122199544,"1,1,2,3,3-pentatritiopropane-1,2,3-triol
","C3H8O3
"
122645066,0,glycerol_122645066,"1,3-dihydroxypropan-2-yl hypofluorite
","C3H7FO3
"
130454333,0,glycerol_130454333,"propane-1,2,3-triol;sodium
","C3H8Na2O3
"
131875573,0,glycerol_131875573,"(2S)-(114C)propane-1,2,3-triol
","C3H8O3
"
135334439,0,glycerol_135334439,"
","C3H10O6
"
137424636,0,glycerol_137424636,"propane-1,2,3-triol;sulfane
","C3H10O3S
"
