cid,ring,image_saved_as,iupac,mf
20454996,0,isobutyronitrile_20454996,2-methyl-3-trimethylstannylpropanenitrile,C7H15NSn
23075325,0,isobutyronitrile_23075325,2-methyltellanylpropanenitrile,C4H7NTe
23077045,0,isobutyronitrile_23077045,2-ethyltellanyl-2-methylpropanenitrile,C6H11NTe
50943050,0,isobutyronitrile_50943050,"3,4,4,4-tetradeuterio-3-(trideuteriomethyl)butanenitrile",C5H9N
53627981,0,isobutyronitrile_53627981,2-methanidyl-2-methylpropanenitrile,C5H6N
53627982,0,isobutyronitrile_53627982,2-methyl-2-methylpropanenitrile,C5H8N
57423868,0,isobutyronitrile_57423868,2-methylbutanenitrile,C5H8N
57426163,0,isobutyronitrile_57426163,2-methylpropanenitrile,C4H6N
57434572,0,isobutyronitrile_57434572,butanenitrile,C4H6N
57434575,0,isobutyronitrile_57434575,2-methylbutanenitrile,C5H8N
57434578,0,isobutyronitrile_57434578,2-methylbutanenitrile,C5H8N
57434580,0,isobutyronitrile_57434580,3-methylbutanenitrile,C5H8N
57451425,0,isobutyronitrile_57451425,2-methylpropanedinitrile,C4H3N2
59648985,0,isobutyronitrile_59648985,2-methylpent-3-ynenitrile,C6H7N
85990624,0,isobutyronitrile_85990624,propanenitrile,C3H4N+
86087417,0,isobutyronitrile_86087417,2-dimethylstibanyl-2-methylpropanenitrile,C6H12NSb
86223232,0,isobutyronitrile_86223232,butanenitrile,C4H6N+
87141225,0,isobutyronitrile_87141225,3-dimethylstibanyl-2-methylpropanenitrile,C6H12NSb
87372537,0,isobutyronitrile_87372537,2-dimethylbismuthanyl-2-methylpropanenitrile,C6H12BiN
93286212,0,isobutyronitrile_93286212,"(2R)-2,3-dimethylbutanenitrile",C6H11N
93286213,0,isobutyronitrile_93286213,"(2S)-2,3-dimethylbutanenitrile",C6H11N
101050395,0,isobutyronitrile_101050395,"2,2-dideuteriobutanenitrile",C4H7N
101796130,0,isobutyronitrile_101796130,3-methylbutanenitrile,C5H8N+
102411508,0,isobutyronitrile_102411508,"2,2,3-trideuteriobutanenitrile",C4H6N
102411509,0,isobutyronitrile_102411509,"4,4,4-trideuteriobutanenitrile",C4H6N
102454640,0,isobutyronitrile_102454640,"3,3,3-trideuterio-2,2-bis(trideuteriomethyl)propanenitrile",C5H9N
105426964,0,isobutyronitrile_105426964,"3,3-difluoro-2-methylpropanenitrile",C4H5F2N
134870842,0,isobutyronitrile_134870842,N-ethyl-2-methylpropanenitrilium,C6H12N+
135973469,0,isobutyronitrile_135973469,2-methyl-2-methylpropanenitrile,C5H7N+
