cid,ring,image_saved_as,iupac,mf
123833176,1,2_methylbutyl_cyclopentene_123833176,"3,6-dimethylheptan-2-ylcyclopentane",C14H28
123811136,1,2_methylbutyl_cyclopentene_123811136,1-(2-ethylpentyl)-3-methylcyclopentane,C13H26
123786274,1,2_methylbutyl_cyclopentene_123786274,"3,4,5-trimethylhexylcyclopentane",C14H28
123781570,1,2_methylbutyl_cyclopentene_123781570,1-butyl-3-pentylcyclopentane,C14H28
123777478,1,2_methylbutyl_cyclopentene_123777478,"3,4,5-trimethylhexan-2-ylcyclopentane",C14H28
123726806,1,2_methylbutyl_cyclopentene_123726806,1-methyl-3-(3-methylbutyl)cyclopentane,C11H22
123691427,1,2_methylbutyl_cyclopentene_123691427,"2,4-dimethylheptan-3-ylcyclopentane",C14H28
123663745,1,2_methylbutyl_cyclopentene_123663745,"2,3-diethylpentylcyclopentane",C14H28
123660410,1,2_methylbutyl_cyclopentene_123660410,1-butyl-3-(2-methylpropyl)cyclopentane,C13H26
123625055,1,2_methylbutyl_cyclopentene_123625055,1-ethyl-3-pentylcyclopentane,C12H24
123561961,1,2_methylbutyl_cyclopentene_123561961,octan-4-ylcyclopentane,C13H26
123543629,1,2_methylbutyl_cyclopentene_123543629,1-ethyl-3-(3-methylpentyl)cyclopentane,C13H26
123505979,1,2_methylbutyl_cyclopentene_123505979,1-ethyl-3-(2-methylbutyl)cyclopentane,C12H24
123455735,1,2_methylbutyl_cyclopentene_123455735,1-methyl-3-(3-methylpentyl)cyclopentane,C12H24
123434097,1,2_methylbutyl_cyclopentene_123434097,2-methylhexylcyclopentane,C12H24
123427642,1,2_methylbutyl_cyclopentene_123427642,"3,4-dimethylpentylcyclopentane",C12H24
123376011,1,2_methylbutyl_cyclopentene_123376011,"3,4-dimethylpentan-2-ylcyclopentane",C12H24
123372890,1,2_methylbutyl_cyclopentene_123372890,3-ethylhexylcyclopentane,C13H26
123356282,1,2_methylbutyl_cyclopentene_123356282,1-methyl-3-(5-methylhexyl)cyclopentane,C13H26
123352159,1,2_methylbutyl_cyclopentene_123352159,1-methyl-3-(2-methylheptyl)cyclopentane,C14H28
123351561,1,2_methylbutyl_cyclopentene_123351561,"2,3,4-trimethylpentylcyclopentane",C13H26
123344000,1,2_methylbutyl_cyclopentene_123344000,3-ethylpentan-2-ylcyclopentane,C12H24
123335593,1,2_methylbutyl_cyclopentene_123335593,"3,4-dimethylheptan-2-ylcyclopentane",C14H28
123335256,1,2_methylbutyl_cyclopentene_123335256,1-methyl-3-(4-methylhexyl)cyclopentane,C13H26
123334876,1,2_methylbutyl_cyclopentene_123334876,heptan-4-ylcyclopentane,C12H24
123334091,1,2_methylbutyl_cyclopentene_123334091,1-(2-ethyl-4-methylhexyl)-3-methylcyclopentane,C15H30
123331883,1,2_methylbutyl_cyclopentene_123331883,4-methylnonylcyclopentane,C15H30
123327315,1,2_methylbutyl_cyclopentene_123327315,"3,4,5-trimethylheptan-2-ylcyclopentane",C15H30
123278295,1,2_methylbutyl_cyclopentene_123278295,1-ethyl-3-(5-methylhexyl)cyclopentane,C14H28
123268931,1,2_methylbutyl_cyclopentene_123268931,1-methyl-3-(2-methylhexyl)cyclopentane,C13H26
123247111,1,2_methylbutyl_cyclopentene_123247111,5-methylheptan-3-ylcyclopentane,C13H26
123222009,1,2_methylbutyl_cyclopentene_123222009,1-(5-methylhexyl)-3-propylcyclopentane,C15H30
123217200,1,2_methylbutyl_cyclopentene_123217200,2-propylhexylcyclopentane,C14H28
123199909,1,2_methylbutyl_cyclopentene_123199909,1-pentyl-3-propylcyclopentane,C13H26
123149528,1,2_methylbutyl_cyclopentene_123149528,"1-(2,4-dimethylpentyl)-3-methylcyclopentane",C13H26
102375905,1,2_methylbutyl_cyclopentene_102375905,3-methyloctylcyclopentane,C14H28
102375903,1,2_methylbutyl_cyclopentene_102375903,5-methyloctylcyclopentane,C14H28
102375902,1,2_methylbutyl_cyclopentene_102375902,7-methyloctylcyclopentane,C14H28
91525079,1,2_methylbutyl_cyclopentene_91525079,5-methylheptan-2-ylcyclopentane,C13H26
91521521,1,2_methylbutyl_cyclopentene_91521521,(2-methyl-3-propan-2-ylhexyl)cyclopentane,C15H30
91472804,1,2_methylbutyl_cyclopentene_91472804,"2,6-dimethyloctylcyclopentane",C15H30
91421460,1,2_methylbutyl_cyclopentene_91421460,3-methylhexan-2-ylcyclopentane,C12H24
91416126,1,2_methylbutyl_cyclopentene_91416126,1-ethyl-3-(2-methylpropyl)cyclopentane,C11H22
91368966,1,2_methylbutyl_cyclopentene_91368966,1-methyl-3-(2-methylbutyl)cyclopentane,C11H22
91351667,1,2_methylbutyl_cyclopentene_91351667,4-methylpentan-2-ylcyclopentane,C11H22
91337363,1,2_methylbutyl_cyclopentene_91337363,1-(2-methylbutyl)-3-propylcyclopentane,C13H26
91324014,1,2_methylbutyl_cyclopentene_91324014,"4,5-dimethylhexan-2-ylcyclopentane",C13H25-
91315313,1,2_methylbutyl_cyclopentene_91315313,3-methylpentan-2-ylcyclopentane,C11H22
91315149,1,2_methylbutyl_cyclopentene_91315149,2-ethylhexylcyclopentane,C13H26
91293975,1,2_methylbutyl_cyclopentene_91293975,2-methylheptan-3-ylcyclopentane,C13H26
91093782,1,2_methylbutyl_cyclopentene_91093782,3-methylheptan-2-ylcyclopentane,C13H26
91080148,1,2_methylbutyl_cyclopentene_91080148,1-methyl-3-(2-methylpentyl)cyclopentane,C12H24
90993539,1,2_methylbutyl_cyclopentene_90993539,pentan-2-ylcyclopentane,C10H19+
90959296,1,2_methylbutyl_cyclopentene_90959296,"3,4-dimethylhexan-2-ylcyclopentane",C13H26
90886959,1,2_methylbutyl_cyclopentene_90886959,(2-ethyl-3-methylpentyl)cyclopentane,C13H26
90867074,1,2_methylbutyl_cyclopentene_90867074,"(3-ethyl-2,4-dimethylpentyl)cyclopentane",C14H28
90699792,1,2_methylbutyl_cyclopentene_90699792,6-methylnonan-2-ylcyclopentane,C15H30
90690533,1,2_methylbutyl_cyclopentene_90690533,1-methyl-3-(5-methylheptyl)cyclopentane,C14H28
85947730,1,2_methylbutyl_cyclopentene_85947730,1-butyl-3-propylcyclopentane,C12H24
23231120,1,2_methylbutyl_cyclopentene_23231120,6-methyloctylcyclopentane,C14H28
20396308,1,2_methylbutyl_cyclopentene_20396308,"1,3-dipropylcyclopentane",C11H22
14325896,1,2_methylbutyl_cyclopentene_14325896,1-(2-methylpropyl)-3-propylcyclopentane,C12H24
14325892,1,2_methylbutyl_cyclopentene_14325892,1-methyl-3-(4-methylpentyl)cyclopentane,C12H24
6427196,1,2_methylbutyl_cyclopentene_6427196,"(1S,3S)-1-methyl-3-pentylcyclopentane",C11H22
6427195,1,2_methylbutyl_cyclopentene_6427195,"(1R,3S)-1-methyl-3-pentylcyclopentane",C11H22
6427193,1,2_methylbutyl_cyclopentene_6427193,"(1S,3R)-1-butyl-3-methylcyclopentane",C10H20
6427186,1,2_methylbutyl_cyclopentene_6427186,"(1R,3R)-1-butyl-3-methylcyclopentane",C10H20
6427722,1,2_methylbutyl_cyclopentene_6427722,"(1S,3R)-1-methyl-3-pentylcyclopentane",C11H22
6427726,1,2_methylbutyl_cyclopentene_6427726,"(1R,3R)-1-methyl-3-pentylcyclopentane",C11H22
10950624,1,2_methylbutyl_cyclopentene_10950624,nonylcyclopentane,C14H23
11027687,1,2_methylbutyl_cyclopentene_11027687,octylcyclopentane,C13H21
11042899,1,2_methylbutyl_cyclopentene_11042899,2-methylpropylcyclopentane,C9H13
11188642,1,2_methylbutyl_cyclopentene_11188642,"4,5-dimethylheptylcyclopentane",C14H23
11223190,1,2_methylbutyl_cyclopentene_11223190,6-methyloctylcyclopentane,C14H23
14325891,1,2_methylbutyl_cyclopentene_14325891,"2,4-dimethylpentylcyclopentane",C12H24
21572738,1,2_methylbutyl_cyclopentene_21572738,(3R)-1-methyl-3-propylcyclopentane,C9H18
21607535,1,2_methylbutyl_cyclopentene_21607535,1-methyl-3-(2-methylpropyl)cyclopentane,C10H19+
22129060,1,2_methylbutyl_cyclopentene_22129060,"1,3-dibutylcyclopentane",C13H26
23230863,1,2_methylbutyl_cyclopentene_23230863,"4,5-dimethylheptylcyclopentane",C14H28
56846131,1,2_methylbutyl_cyclopentene_56846131,octylcyclopentane,C13H17
57418697,1,2_methylbutyl_cyclopentene_57418697,hexan-2-ylcyclopentane,C11H21
57426373,1,2_methylbutyl_cyclopentene_57426373,1-methyl-3-propylcyclopentane,C9H17
57426379,1,2_methylbutyl_cyclopentene_57426379,1-ethyl-3-ethylcyclopentane,C9H17
57426383,1,2_methylbutyl_cyclopentene_57426383,1-ethyl-3-propylcyclopentane,C10H19
57427588,1,2_methylbutyl_cyclopentene_57427588,octan-3-ylcyclopentane,C13H25
57455281,1,2_methylbutyl_cyclopentene_57455281,pentylcyclopentane,C10H19
57455282,1,2_methylbutyl_cyclopentene_57455282,hexylcyclopentane,C11H21
91324015,1,2_methylbutyl_cyclopentene_91324015,"4,5-dimethylhexan-2-ylcyclopentane",C13H26
102268007,1,2_methylbutyl_cyclopentene_102268007,"(1S,3R)-1,3-dipropylcyclopentane",C11H22
102268008,1,2_methylbutyl_cyclopentene_102268008,"(1S,3S)-1,3-dipropylcyclopentane",C11H22
102375904,1,2_methylbutyl_cyclopentene_102375904,4-methyloctylcyclopentane,C14H28
124519004,1,2_methylbutyl_cyclopentene_124519004,"(1S,3S)-1-butyl-3-methylcyclopentane",C10H20
124556686,1,2_methylbutyl_cyclopentene_124556686,"(1R,3S)-1-butyl-3-methylcyclopentane",C10H20
134887291,1,2_methylbutyl_cyclopentene_134887291,octylcyclopentane,C13H22
