cid,ring,image_saved_as,iupac,mf
129882845,0,butylamine_129882845,"N,N,1,1,2,2,3,3-octadeuteriobutane-1,4-diamine",C4H12N2
129729971,0,butylamine_129729971,"N',N'-dideuteriobutane-1,4-diamine",C4H12N2
123676256,0,butylamine_123676256,pentan-1-amine,C5H12N-
91469978,0,butylamine_91469978,pentan-1-amine,C5H12N+
91289869,0,butylamine_91289869,pentan-1-amine,C5H12N+
90965473,0,butylamine_90965473,pentylazanide,C5H11N-2
90700953,0,butylamine_90700953,"4,4,4-trideuteriobutan-1-amine",C4H11N
83855128,0,butylamine_83855128,3-fluorobutan-1-amine,C4H10FN
71309278,0,butylamine_71309278,"N,N,1,1,2,2,3,3,4,4,4-undecadeuteriobutan-1-amine",C4H11N
53995995,0,butylamine_53995995,"N,N,1,1-tetradeuteriobutane-1,4-diamine",C4H12N2
53627443,0,butylamine_53627443,butylazanide,C4H9N
12246167,0,butylamine_12246167,"2,2,3,3-tetradeuteriobutane-1,4-diamine",C4H12N2
450536,0,butylamine_450536,"(111C)butane-1,4-diamine",C4H12N2
450551,0,butylamine_450551,"butane-1,4-di(13N)amine",C4H12N2
533891,0,butylamine_533891,4-methylselanylbutan-1-amine,C5H13NSe
10630443,0,butylamine_10630443,"1,1,4,4-tetradeuteriobutane-1,4-diamine",C4H12N2
10725374,0,butylamine_10725374,"(1,4-13C2)butane-1,4-di(15N2)amine",C4H12N2
10855379,0,butylamine_10855379,"2-deuteriobutane-1,4-diamine",C4H12N2
12199045,0,butylamine_12199045,1-deuteriobutan-1-amine,C4H11N
12246162,0,butylamine_12246162,"(1,4-14C2)butane-1,4-diamine",C4H12N2
12246165,0,butylamine_12246165,"1-deuteriobutane-1,4-diamine",C4H12N2
12246170,0,butylamine_12246170,"2,2,3,3-tetratritiobutane-1,4-diamine",C4H12N2
16213350,0,butylamine_16213350,"butane-1,4-di(15N2)amine",C4H12N2
16219055,0,butylamine_16219055,(114C)butan-1-amine,C4H11N
19359423,0,butylamine_19359423,4-aminobutyltin(3+),C4H10NSn+3
19359452,0,butylamine_19359452,3-aminopropyl(methyl)tin(2+),C4H11NSn+2
19359506,0,butylamine_19359506,4-aminobutyl(ethyl)tin(2+),C6H15NSn+2
19359578,0,butylamine_19359578,4-aminobutyl(methyl)tin(2+),C5H13NSn+2
19359654,0,butylamine_19359654,3-aminopropyl(ethyl)tin(2+),C5H13NSn+2
22456510,0,butylamine_22456510,butylaminosilicon,C4H10NSi
25240252,0,butylamine_25240252,"(2R)-2-deuteriobutane-1,4-diamine",C4H12N2
53629839,0,butylamine_53629839,butan-1-amine,C4H10N
57440713,0,butylamine_57440713,pentan-1-amine,C5H12N
57448126,0,butylamine_57448126,pentan-1-amine,C5H12N
57472990,0,butylamine_57472990,pentan-1-amine,C5H12N
71308973,0,butylamine_71308973,"1,1,2,2,3,3,4,4-octadeuteriobutane-1,4-diamine",C4H12N2
84647596,0,butylamine_84647596,(3S)-3-fluorobutan-1-amine,C4H10FN
85851377,0,butylamine_85851377,butan-1-amine,C4H10N+
88064414,0,butylamine_88064414,(1S)-1-fluorobutan-1-amine,C4H10FN
88238343,0,butylamine_88238343,3-aminopropyl(methyl)tin,C4H11NSn
88240032,0,butylamine_88240032,4-aminobutyl(ethyl)tin,C6H15NSn
88240404,0,butylamine_88240404,4-aminobutyl(methyl)tin,C5H13NSn
88240405,0,butylamine_88240405,3-aminopropyl(ethyl)tin,C5H13NSn
94855134,0,butylamine_94855134,(2S)-2-fluorobutan-1-amine,C4H10FN
94855135,0,butylamine_94855135,(2R)-2-fluorobutan-1-amine,C4H10FN
101188632,0,butylamine_101188632,4-aminobutylazanium,C4H12N2+
101274308,0,butylamine_101274308,trideuterio(pentyl)azanium,C5H14N+
101274309,0,butylamine_101274309,"N,N-dideuteriopentan-1-amine",C5H13N
101592208,0,butylamine_101592208,"1,1,2,2,3,3,4,4-octatritiobutane-1,4-diamine",C4H12N2
101724777,0,butylamine_101724777,butylazanium,C4H11N+
102200791,0,butylamine_102200791,"1,1,2,2,3,3,4,4,4-nonadeuteriobutan-1-amine",C4H11N
119081142,0,butylamine_119081142,"1,4-dideuteriobutane-1,4-diamine",C4H12N2
124547562,0,butylamine_124547562,(3R)-3-fluorobutan-1-amine,C4H10FN
135381133,0,butylamine_135381133,,C4H12Br3N
135963035,0,butylamine_135963035,butylamino,C4H10NRg
