cid,ring,image_saved_as,iupac,mf
18699284,0,butylamine_18699284,azane;butan-1-amine,C4H17N3
19093182,0,butylamine_19093182,butan-1-amine;chloride,C4H11ClN-
20311775,0,butylamine_20311775,butylazanium;hydrochloride,C4H13ClN+
20494662,0,butylamine_20494662,butylazanium;dichloride,C4H12Cl2N-
21321858,0,butylamine_21321858,butan-1-amine;cobalt(2+),C4H11CoN+2
21400444,0,butylamine_21400444,butan-1-amine;methanamine,C5H16N2
21454564,0,butylamine_21454564,butan-1-amine;hydron,C4H13N+2
21951220,0,butylamine_21951220,butan-1-amine;nickel(2+),C4H11NNi+2
22112168,0,butylamine_22112168,butan-1-amine;hafnium(4+),C4H11HfN+4
22679051,0,butylamine_22679051,butan-1-amine;silicon,C4H11NSi
23116605,0,butylamine_23116605,butan-1-amine;bromide,C4H11BrN-
85697456,0,butylamine_85697456,butan-1-amine;nickel,C4H11NNi
86639444,0,butylamine_86639444,butylazanide;titanium,C4H10NTi-
87378889,0,butylamine_87378889,"azane;butane-1,4-diamine",C4H15N3
87503444,0,butylamine_87503444,butylazanide;nickel,C4H10NNi-
87651712,0,butylamine_87651712,azane;butan-1-amine;hydrochloride,C4H15ClN2
87677975,0,butylamine_87677975,butylazanium;tin;iodide,C4H12INSn
87682062,0,butylamine_87682062,butan-1-amine;silver,C4H11AgN
87961390,0,butylamine_87961390,butylazanium;fluoride;hydrofluoride,C4H13F2N
88013393,0,butylamine_88013393,butylazanium;hydron;sulfide,C4H13NS
88013394,0,butylamine_88013394,butan-1-amine;sulfane,C4H13NS
88105968,0,butylamine_88105968,butan-1-amine;nickel,C4H10NNi-
88215818,0,butylamine_88215818,butan-1-amine;hafnium,C4H11HfN
88264158,0,butylamine_88264158,butan-1-amine;sodium,C4H11NNa2
88508425,0,butylamine_88508425,butan-1-amine;lithium;magnesium,C4H11LiMgN
88508426,0,butylamine_88508426,lithium;butan-1-amine;magnesium,C4H10LiMgN
88661245,0,butylamine_88661245,argon;butan-1-amine,C4H11ArN
88668590,0,butylamine_88668590,butan-1-amine;nickel,C4H10NNi-
88830545,0,butylamine_88830545,butan-1-amine;copper(1+);iodide,C4H11CuIN
102601088,0,butylamine_102601088,"1,1,2,2,3,3,4,4,4-nonadeuteriobutan-1-amine;hydrochloride",C4H12ClN
102601108,0,butylamine_102601108,"(2H)chlorane;N,N,1,1,2,2,3,3,4,4,4-undecadeuteriobutan-1-amine",C4H12ClN
117798870,0,butylamine_117798870,butan-1-amine;calcium,C4H11CaN
134249139,0,butylamine_134249139,butylazanium;dibromide,C4H12Br2N-
