cid,ring,image_saved_as,iupac,mf
11051919,0,buta_1_3_diene_11051919,"magnesium;buta-1,3-diene;bromide",C4H5BrMg
10877045,0,buta_1_3_diene_10877045,"lithium;buta-1,3-diene",C4H5Li
13023860,0,buta_1_3_diene_13023860,"lithium;buta-1,3-diene",C4H5Li
15972723,0,buta_1_3_diene_15972723,"magnesium;buta-1,3-diene;bromide",C4H5BrMg
15977857,0,buta_1_3_diene_15977857,"buta-1,3-diene;zirconium(2+)",C4H4Zr
17764966,0,buta_1_3_diene_17764966,"buta-1,3-diene;prop-1-ene",C7H12
18003103,0,buta_1_3_diene_18003103,"lithium;buta-1,3-diene",C4H6Li+
18949351,0,buta_1_3_diene_18949351,"potassium;buta-1,3-diene",C4H6K+
19078972,0,buta_1_3_diene_19078972,"buta-1,3-diene;fluoride",C4H6F-
19099138,0,buta_1_3_diene_19099138,"buta-1,3-diene;methane",C5H10
19865721,0,buta_1_3_diene_19865721,"buta-1,3-diene;sulfanide",C4H7S-
20111692,0,buta_1_3_diene_20111692,"buta-1,3-diene;palladium(2+)",C4H4Pd
20149525,0,buta_1_3_diene_20149525,"buta-1,3-diene;silicon",C4H6Si
20319922,0,buta_1_3_diene_20319922,"buta-1,3-diene;copper(1+);chloride",C4H6ClCu
20321677,0,buta_1_3_diene_20321677,"silver;buta-1,3-diene;chloride",C4H6AgCl
20406330,0,buta_1_3_diene_20406330,"buta-1,3-diene;ethene",C6H10
21301211,0,buta_1_3_diene_21301211,"buta-1,3-diene;yttrium(3+)",C4H5Y+2
21470346,0,buta_1_3_diene_21470346,"buta-1,3-diene;palladium(2+)",C4H6Pd+2
21918024,0,buta_1_3_diene_21918024,"buta-1,3-diene;hydroxide",C4H7O-
21922133,0,buta_1_3_diene_21922133,"dilithium;buta-1,3-diene",C4H6Li2+2
22005443,0,buta_1_3_diene_22005443,"sodium;buta-1,3-diene",C4H6Na+
22319989,0,buta_1_3_diene_22319989,"buta-1,3-diene;zirconium(2+)",C4H6Zr+2
22667370,0,buta_1_3_diene_22667370,"buta-1,3-diene;neodymium(3+)",C4H6Nd+3
23715565,0,buta_1_3_diene_23715565,"lithium;buta-1,3-diene;chloride",C4H6ClLi
87671024,0,buta_1_3_diene_87671024,"aluminum;buta-1,3-diene;hydrochloride",C4H7AlCl
87900567,0,buta_1_3_diene_87900567,"buta-1,3-diene;hydrobromide",C4H7Br
88354028,0,buta_1_3_diene_88354028,"buta-1,3-diene;palladium;hydrochloride",C4H7ClPd
88769648,0,buta_1_3_diene_88769648,"buta-1,3-diene;hydroiodide",C4H7I
100975354,0,buta_1_3_diene_100975354,"buta-1,3-diene;molecular hydrogen;tin",C4H8Sn
101015868,0,buta_1_3_diene_101015868,"aluminum;buta-1,3-diene;molecular hydrogen",C4H6Al
101222001,0,buta_1_3_diene_101222001,"buta-1,3-diene;molecular hydrogen;zirconium",C4H10Zr
101271062,0,buta_1_3_diene_101271062,"aluminum;molecular hydrogen;penta-1,2,4-triene",C5H6Al
101358172,0,buta_1_3_diene_101358172,"buta-1,3-diene;magnesium",C4H6Mg
101639644,0,buta_1_3_diene_101639644,"buta-1,3-diene;sodium",C4H5Na
101744021,0,buta_1_3_diene_101744021,"buta-1,3-diene;lead;molecular hydrogen",C4H8Pb
102102443,0,buta_1_3_diene_102102443,"aluminum;hexa-1,3,4-triene;molecular hydrogen",C6H8Al
102208550,0,buta_1_3_diene_102208550,"buta-1,3-diene;molecular hydrogen;titanium",C4H8Ti
102293208,0,buta_1_3_diene_102293208,"buta-1,3-diene;lead",C4H4Pb
102329486,0,buta_1_3_diene_102329486,"buta-1,3-diene;copper;lithium",C4H5CuLi
102401012,0,buta_1_3_diene_102401012,"buta-1,3-diene;lithium",C4H4Li2
102463674,0,buta_1_3_diene_102463674,"bismuth;buta-1,3-diene;molecular hydrogen",C4H6Bi
102463677,0,buta_1_3_diene_102463677,"antimony;buta-1,3-diene;molecular hydrogen",C4H6Sb
122399283,0,buta_1_3_diene_122399283,"buta-1,3-diene;nickel",C4H4Ni
131717842,0,buta_1_3_diene_131717842,"buta-1,3-diene;palladium",C4H6Pd
132594928,0,buta_1_3_diene_132594928,"aluminum;buta-1,3-diene",C4H6Al
