cid,ring,image_saved_as,iupac,mf
21254521,0,glycerol_21254521,"propane-1,2,3-triol;hydrochloride",C3H9ClO3
18699574,0,glycerol_18699574,"azane;propane-1,2,3-triol",C3H11NO3
445135,0,glycerol_445135,"hydron;(2S)-propane-1,2-diol",C3H9O2+
6327785,0,glycerol_6327785,"dioxobismuth;propane-1,2,3-triol",C3H8BiO5
9793890,0,glycerol_9793890,"zinc;propane-1,2,3-triol",C3H8O3Zn+2
10464785,0,glycerol_10464785,"zinc;oxygen(2-);propane-1,2,3-triol",C3H8O4Zn
13533141,0,glycerol_13533141,"zinc;3-hydroxypropane-1,2-diolate",C3H6O3Zn
18317130,0,glycerol_18317130,"iron(2+);propane-1,2,3-triol",C3H8FeO3+2
18952762,0,glycerol_18952762,"propane-1,2,3-triol;titanium(2+)",C3H8O3Ti+2
19032056,0,glycerol_19032056,"lead;propane-1,2,3-triol",C3H8O3Pb
19098043,0,glycerol_19098043,"magnesium;propane-1,2,3-triol",C3H8MgO3+2
19762023,0,glycerol_19762023,"azanium;propane-1,2,3-triol",C3H12NO3+
19818713,0,glycerol_19818713,"propane-1,2,3-triol;titanium;trihydroxide",C3H11O6Ti-3
19863850,0,glycerol_19863850,"propane-1,2,3-triol;iodide",C3H8IO3-
19918858,0,glycerol_19918858,"propane-1,2,3-triol;silicon",C3H8O3Si
20037348,0,glycerol_20037348,"hydrogen peroxide;propane-1,2,3-triol",C3H10O5
20136097,0,glycerol_20136097,"propane-1,2,3-triol;chloride",C3H8ClO3-
20246465,0,glycerol_20246465,"propane-1,2,3-triol;hydroiodide",C3H9IO3
20249105,0,glycerol_20249105,"1,3-dihydroxypropan-2-yloxyantimony;dihydroxide",C3H9O5Sb-2
20371256,0,glycerol_20371256,"aluminum;propane-1,2,3-triol;iodide",C3H8AlIO3+2
20392822,0,glycerol_20392822,"ethane;propane-1,2,3-triol",C5H14O3
20503026,0,glycerol_20503026,"tetrasodium;propane-1,2,3-triol",C3H8Na4O3+4
21218505,0,glycerol_21218505,"potassium;propane-1,2,3-triol",C3H8KO3+
21327642,0,glycerol_21327642,"cobalt(2+);propane-1,2,3-triol",C3H8CoO3+2
21327644,0,glycerol_21327644,"propane-1,2,3-triol;yttrium(3+)",C3H8O3Y+3
21529448,0,glycerol_21529448,"calcium;propane-1,2,3-triol",C3H8CaO3+2
21529449,0,glycerol_21529449,"magnesium;sodium;propane-1,2,3-triol",C3H8MgNaO3+3
22222943,0,glycerol_22222943,"hydron;propane-1,2,3-triol",C3H9O3+
22728706,0,glycerol_22728706,"sodium;propane-1,2,3-triol",C3H8NaO3+
22987725,0,glycerol_22987725,"methane;propane-1,2,3-triol",C4H12O3
23677348,0,glycerol_23677348,"sodium;propane-1,2,3-triol;hydroxide",C3H9NaO4
23679428,0,glycerol_23679428,"sodium;propane-1,2,3-triol;chloride",C3H8ClNaO3
25199671,0,glycerol_25199671,"propane-1,2,3-triol;zinc",C3H8O3Zn
50931197,0,glycerol_50931197,"dioxobismuth;propane-1,2,3-triol",C3H8BiO5
50932196,0,glycerol_50932196,"antimony;propane-1,2,3-triol",C3H8O3Sb
56841953,0,glycerol_56841953,"aluminum;propane-1,2,3-triol;trihydroxide",C3H11AlO6
57490298,0,glycerol_57490298,"disodium;propane-1,2,3-triol",C3H8Na2O3+2
71468604,0,glycerol_71468604,"sodium;propane-1,2,3-triol;fluoride",C3H8FNaO3
76782949,0,glycerol_76782949,"propane-1,2,3-triol;yttrium",C3H8O3Y
87090751,0,glycerol_87090751,"chromium;propane-1,2,3-triol",C3H8CrO3
87095041,0,glycerol_87095041,"propane-1,2,3-triol;sodium",C3H8NaO3
87158577,0,glycerol_87158577,"potassium;propane-1,2,3-triol",C3H8KO3
87195094,0,glycerol_87195094,"oxoiron;propane-1,2,3-triol",C3H8FeO4
87239797,0,glycerol_87239797,"gold;propane-1,2,3-triol",C3H8AuO3
87239798,0,glycerol_87239798,"gold;propane-1,2,3-triol",C3H8AuO3
87275632,0,glycerol_87275632,"potassium;propane-1,2,3-triol;hydroxide",C3H9KO4
87357580,0,glycerol_87357580,"polonium;propane-1,2,3-triol",C3H8O3Po
87406545,0,glycerol_87406545,"molecular chlorine;propane-1,2,3-triol",C3H8Cl2O3
87434217,0,glycerol_87434217,"propane-1,2,3-triol;zinc",C3H8O3Zn
87438607,0,glycerol_87438607,"propane-1,2,3-triol;zirconium",C3H8O3Zr
87440482,0,glycerol_87440482,"azanium;2,3-dihydroxypropan-1-olate",C3H11NO3
87556114,0,glycerol_87556114,"propane-1,2,3-triol;titanium",C3H8O3Ti
87557456,0,glycerol_87557456,"propane-1,2,3-triol;titanium",C3H8O3Ti
87561445,0,glycerol_87561445,"magnesium;propane-1,2,3-triol",C3H8MgO3
87600863,0,glycerol_87600863,"cesium;propane-1,2,3-triol;chloride",C3H8ClCsO3
87662876,0,glycerol_87662876,"calcium;propane-1,2,3-triol",C3H8CaO3
87702205,0,glycerol_87702205,"copper;propane-1,2,3-triol",C3H8CuO3
87886394,0,glycerol_87886394,"aluminum;propane-1,2,3-triol;zirconium",C3H8AlO3Zr
87886448,0,glycerol_87886448,"aluminum;propane-1,2,3-triol",C3H8AlO3
87919353,0,glycerol_87919353,"3-hydroperoxypropane-1,2-diol;polonium",C3H8O4Po
88023517,0,glycerol_88023517,"copper;oxygen(2-);propane-1,2,3-triol",C3H8CuO4
88023518,0,glycerol_88023518,"oxocopper;propane-1,2,3-triol",C3H8CuO4
88188575,0,glycerol_88188575,"iron;propane-1,2,3-triol",C3H8FeO3
88280328,0,glycerol_88280328,"calcium;propane-1,2,3-triol;zinc",C3H8CaO3Zn
88334927,0,glycerol_88334927,"calcium;propane-1,2,3-triol;hydrochloride",C3H9CaClO3
88447542,0,glycerol_88447542,"dioxotitanium;propane-1,2,3-triol",C3H8O5Ti
88466507,0,glycerol_88466507,"potassium;propane-1,2,3-triol;chloride",C3H8ClKO3
88494230,0,glycerol_88494230,"propane-1,2,3-triol;dihydrochloride",C3H10Cl2O3
88503458,0,glycerol_88503458,"cesium;propane-1,2,3-triol;iodide",C3H8CsIO3
88509892,0,glycerol_88509892,"propane-1,2,3-triol;titanium;trihydrate",C3H14O6Ti
88509893,0,glycerol_88509893,"hydroxy(oxo)titanium;propane-1,2,3-triol",C3H9O5Ti
88526235,0,glycerol_88526235,"1,3-dihydroxypropan-2-yloxyantimony;dihydrate",C3H11O5Sb
88526236,0,glycerol_88526236,"2,3-dihydroxypropoxyantimony;dihydrate",C3H11O5Sb
88526238,0,glycerol_88526238,"antimony;propane-1,2,3-triol;trihydrate",C3H14O6Sb
88598348,0,glycerol_88598348,"potassium;propane-1,2,3-triol;iodide",C3H8IKO3
88709676,0,glycerol_88709676,"propane-1,2,3-triol;tin;hydrochloride",C3H9ClO3Sn
88738233,0,glycerol_88738233,"perchloric acid;propane-1,2,3-triol",C3H9ClO7
88792005,0,glycerol_88792005,"cobalt;propane-1,2,3-triol",C3H8CoO3
88812656,0,glycerol_88812656,"aluminum;propane-1,2,3-triol;hydroiodide",C3H9AlIO3
89698736,0,glycerol_89698736,"polonium;propane-1,2-diol",C3H8O2Po
90020850,0,glycerol_90020850,"copper;propane-1,2,3-triol",C3H8CuO3
90097537,0,glycerol_90097537,"boron;propane-1,2,3-triol",C3H8BO3
90220249,0,glycerol_90220249,"oxosilver;propane-1,2,3-triol",C3H8AgO4
130454333,0,glycerol_130454333,"propane-1,2,3-triol;sodium",C3H8Na2O3
137424636,0,glycerol_137424636,"propane-1,2,3-triol;sulfane",C3H10O3S
